# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-F" "SAF" "-a" "merge_macs_BSF_G/merge_macs_BSF_G.SAF" "-o" "merge_macs_BSF_G/merge_macs_BSF_G_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam
NA_peak_8154	fake_vsgs	1294449	1294865	.	417	1239	1793	1251	1833	0	0	20	32	1	2	68	0	0	3	54	2	0	0	65	2
NA_peak_8155	fake_vsgs	1295865	1297027	.	1163	385	1182	1539	1736	0	1	9	6	1	5	31	0	1	17	40	1	4	10	50	2
NA_peak_8156	fake_vsgs	1299661	1299991	.	331	46	204	176	204	2	1	4	0	2	22	0	0	0	26	0	1	4	27	0	0
NA_peak_8157	fake_vsgs	1301596	1302183	.	588	1319	4459	2764	2737	0	1	77	24	0	0	293	20	0	1	138	10	0	2	163	12
NA_peak_8158	fake_vsgs	1303589	1304074	.	486	307	316	449	420	18	10	0	0	3	22	0	0	0	23	0	0	5	27	0	0
NA_peak_8159	fake_vsgs	1305180	1305588	.	409	195	338	211	323	10	7	0	0	10	27	0	0	1	18	0	0	5	29	0	0
NA_peak_8160	fake_vsgs	1305856	1306182	.	327	109	128	292	309	0	0	17	1	0	0	17	4	0	0	51	1	0	0	50	7
NA_peak_8161	fake_vsgs	1307343	1308214	.	872	1116	2893	1188	1506	0	11	19	7	0	4	40	10	0	0	20	6	0	22	34	10
NA_peak_8162	fake_vsgs	1309175	1309617	.	443	228	336	203	305	5	0	16	14	0	1	19	28	1	1	20	24	0	1	21	42
NA_peak_8163	fake_vsgs	1310887	1311374	.	488	306	630	454	679	10	10	0	0	16	24	0	0	10	17	0	0	29	32	0	0
NA_peak_8164	fake_vsgs	1313056	1313451	.	396	442	590	642	661	0	3	17	19	0	0	54	2	1	0	58	5	0	0	57	6
NA_peak_8165	fake_vsgs	1315917	1316952	.	1036	267	1210	909	1124	7	5	0	1	23	20	0	0	16	18	1	0	22	18	0	0
NA_peak_8166	fake_vsgs	1317664	1317992	.	329	663	1057	662	1070	30	21	6	3	23	26	2	1	17	1	5	4	104	1	1	9
NA_peak_8167	fake_vsgs	1318160	1318465	.	306	666	998	478	834	4	2	68	41	0	7	98	40	4	6	26	65	2	7	46	131
NA_peak_8168	fake_vsgs	1321557	1321938	.	382	67	309	207	261	0	0	5	5	0	0	21	14	0	0	16	9	0	0	29	8
NA_peak_8169	fake_vsgs	1337406	1337723	.	318	182	365	293	176	0	0	8	4	0	0	16	8	0	0	13	2	0	0	11	6
NA_peak_8170	fake_vsgs	1345692	1346219	.	528	588	1103	934	1321	0	1	46	14	0	0	62	13	0	0	73	2	0	0	90	8
NA_peak_8171	fake_vsgs	1349180	1349648	.	469	107	169	265	144	0	0	0	0	1	2	0	0	0	4	0	0	0	1	0	0
NA_peak_8172	fake_vsgs	1352772	1353520	.	749	2354	2927	2953	3616	0	33	78	41	0	0	83	37	0	0	122	37	0	18	127	41
NA_peak_8173	fake_vsgs	1357301	1358131	.	831	927	2583	2363	3368	9	6	0	0	8	15	0	0	15	10	0	0	7	15	0	0
NA_peak_8174	fake_vsgs	1361105	1361855	.	751	365	1044	874	931	0	0	12	16	0	0	47	21	0	0	44	8	0	0	61	14
NA_peak_8175	fake_vsgs	1368623	1369218	.	596	330	429	718	635	23	2	0	0	1	16	0	0	1	39	0	0	9	39	0	0
NA_peak_8176	fake_vsgs	1374252	1374677	.	426	1198	3160	842	608	11	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0
NA_peak_8177	fake_vsgs	1374980	1375974	.	995	2779	8130	6332	5842	0	0	0	107	0	2	0	227	0	3	0	200	0	0	1	181
NA_peak_8178	fake_vsgs	1378341	1378937	.	597	821	1173	1295	1282	17	17	0	0	39	18	0	0	31	26	0	0	33	32	0	0
NA_peak_8179	fake_vsgs	1381924	1382805	.	882	720	797	949	2228	22	0	31	41	2	0	26	26	0	0	71	10	68	0	79	94
NA_peak_8180	fake_vsgs	1383656	1384564	.	909	198	1184	1020	1337	6	4	0	0	6	52	0	0	5	55	1	0	20	51	0	0
NA_peak_8181	fake_vsgs	1384695	1385750	.	1056	579	13889	5509	6858	10	20	13	10	7	21	7	312	5	12	14	155	3	15	7	148
NA_peak_8182	fake_vsgs	1391707	1392009	.	303	753	970	939	1012	0	0	19	83	0	0	62	60	0	0	63	46	0	0	87	61
NA_peak_8183	fake_vsgs	1393070	1394195	.	1126	2303	3141	3412	3974	0	0	2	2	0	1	7	0	1	0	8	2	0	0	16	1
NA_peak_8184	fake_vsgs	1394846	1395658	.	813	978	3727	3836	3577	24	26	10	1	8	15	4	4	3	13	1	4	5	27	3	1
NA_peak_8185	fake_vsgs	1405480	1406183	.	704	408	758	915	897	1	1	7	18	0	0	33	2	0	0	51	2	1	0	37	1
NA_peak_8186	fake_vsgs	1408835	1409484	.	650	105	672	549	766	7	1	0	0	29	20	0	0	39	6	0	0	27	24	0	0
NA_peak_8187	fake_vsgs	1409643	1410130	.	488	94	529	161	161	1	0	4	0	1	3	45	2	1	2	15	2	3	1	12	4
NA_peak_8188	fake_vsgs	1410215	1410535	.	321	122	186	129	176	7	0	0	4	4	3	9	6	3	6	4	2	5	12	6	4
NA_peak_8189	fake_vsgs	1423729	1424452	.	724	558	744	820	2004	13	18	0	0	2	37	0	0	2	31	0	0	23	114	0	0
NA_peak_8190	fake_vsgs	1424847	1425402	.	556	1246	1808	1573	1035	0	0	22	46	0	0	53	59	0	0	53	24	1	0	22	6
NA_peak_8191	fake_vsgs	1426116	1426629	.	514	280	812	738	1030	0	0	17	19	2	0	75	4	2	0	67	2	0	0	93	7
NA_peak_8192	fake_vsgs	1430806	1431353	.	548	448	580	455	787	10	5	0	0	4	29	0	0	1	19	0	0	6	46	0	0
NA_peak_8193	fake_vsgs	1432922	1433623	.	702	3586	10480	8906	6376	6	0	237	27	0	0	550	4	0	0	459	0	0	1	327	1
NA_peak_8194	fake_vsgs	1433789	1434091	.	303	621	1581	1082	1352	16	9	0	1	19	25	0	0	13	22	0	0	25	40	0	0
NA_peak_8195	fake_vsgs	1435092	1435465	.	374	111	327	292	583	8	0	0	0	8	3	0	0	9	8	0	0	18	8	0	0
NA_peak_8196	fake_vsgs	1437811	1438203	.	393	68	184	182	223	7	3	0	0	13	4	0	0	7	9	1	0	18	8	0	0
NA_peak_8197	fake_vsgs	1438423	1439341	.	919	430	604	811	1123	1	1	18	5	0	0	25	4	0	0	39	4	0	0	45	2
NA_peak_8198	fake_vsgs	1439872	1440265	.	394	253	1177	676	459	38	0	0	3	130	0	3	1	78	0	1	0	58	1	4	0
NA_peak_8199	fake_vsgs	1441072	1442065	.	994	107	1195	553	526	0	0	8	1	0	0	8	19	0	0	14	6	0	0	14	7
NA_peak_8200	fake_vsgs	1444543	1444872	.	330	60	71	43	96	6	5	0	0	5	14	0	0	2	16	0	0	7	16	0	0
NA_peak_8201	fake_vsgs	1445260	1446446	.	1187	143	773	904	1012	5	1	2	2	0	30	3	8	2	36	7	4	12	29	8	1
NA_peak_8202	fake_vsgs	1448269	1449061	.	793	1144	3484	1837	1540	39	44	39	27	129	69	24	100	69	42	1	72	78	24	3	65
NA_peak_8203	fake_vsgs	1449375	1450163	.	789	316	1011	576	1052	5	11	5	8	0	17	36	0	1	13	21	0	4	15	41	0
NA_peak_8204	fake_vsgs	1457737	1458161	.	425	53	76	90	79	0	0	1	8	0	0	8	1	0	1	8	1	1	0	5	0
NA_peak_8205	fake_vsgs	1458307	1458613	.	307	63	307	143	246	1	5	0	2	2	24	5	1	1	6	3	1	5	14	3	0
NA_peak_8206	fake_vsgs	1460105	1461254	.	1150	191	644	361	450	0	1	4	7	0	4	27	3	0	3	10	6	0	5	22	2
NA_peak_8207	fake_vsgs	1468348	1468857	.	510	1220	1706	2077	2251	0	0	94	44	0	1	137	22	2	2	160	24	2	0	188	13
NA_peak_8208	fake_vsgs	1475008	1475625	.	618	30	171	146	115	1	0	0	0	5	2	0	0	3	2	0	0	0	4	0	0
NA_peak_8209	fake_vsgs	1477901	1478222	.	322	31	180	304	158	0	0	0	1	3	3	0	0	2	15	6	0	4	10	1	0
NA_peak_8210	fake_vsgs	1481911	1482261	.	351	117	272	278	229	0	5	0	0	4	13	0	0	10	12	0	0	8	15	0	0
NA_peak_8211	fake_vsgs	1482557	1482969	.	413	91	504	274	151	9	0	1	0	79	0	3	0	50	0	1	0	30	0	0	0
NA_peak_8212	fake_vsgs	1488228	1488867	.	640	1193	2155	1812	2749	75	46	0	0	89	70	0	0	81	68	0	0	132	87	0	0
NA_peak_8213	fake_vsgs	1494837	1495453	.	617	248	478	481	545	3	5	0	0	8	9	0	0	2	8	0	0	11	21	0	0
NA_peak_8214	fake_vsgs	1498372	1498684	.	313	242	247	232	355	0	14	2	1	0	1	0	0	0	1	1	0	0	5	1	0
NA_peak_8215	fake_vsgs	1504212	1504544	.	333	112	281	128	127	0	0	2	0	0	0	1	6	0	0	3	2	0	0	0	5
NA_peak_8216	fake_vsgs	1504934	1506042	.	1109	146	1062	980	1296	0	0	3	8	0	0	21	54	0	0	13	57	0	2	34	74
NA_peak_8217	fake_vsgs	1511519	1512113	.	595	63	119	142	86	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_8218	fake_vsgs	1513360	1513997	.	638	208	448	416	304	3	1	0	0	3	13	0	0	15	14	0	0	6	17	0	0
NA_peak_8219	fake_vsgs	1515565	1516476	.	912	990	2473	2612	2704	58	37	12	35	2	70	16	97	0	46	11	101	17	76	72	86
NA_peak_8220	fake_vsgs	1522185	1522728	.	544	191	1064	691	487	13	1	0	4	66	6	5	4	33	6	0	5	41	3	0	4
NA_peak_8221	fake_vsgs	1528499	1529173	.	675	354	957	1055	1263	0	0	8	18	0	0	59	17	0	0	61	12	0	0	101	13
NA_peak_8222	fake_vsgs	1530241	1530924	.	684	53	369	160	286	3	1	0	0	5	3	0	0	1	0	0	0	0	0	0	0
NA_peak_8223	fake_vsgs	1532413	1532767	.	355	117	377	375	346	0	0	11	8	0	0	42	7	0	0	42	9	0	0	31	4
NA_peak_8224	fake_vsgs	1538904	1539440	.	537	447	3986	1727	2570	0	0	44	1	0	0	353	0	0	0	130	0	0	0	237	1
NA_peak_8225	fake_vsgs	1546625	1547682	.	1058	315	2140	1427	1705	3	1	8	16	0	0	13	78	1	2	13	54	1	0	25	71
NA_peak_8226	fake_vsgs	1548536	1549046	.	511	64	278	253	271	3	3	0	0	21	15	0	0	14	9	0	0	26	13	0	0
NA_peak_8227	fake_vsgs	1552200	1552639	.	440	55	214	138	251	3	0	0	0	6	2	0	0	2	2	0	0	7	5	0	0
NA_peak_8228	fake_vsgs	1553163	1553760	.	598	174	285	172	394	1	8	3	0	13	2	1	1	2	0	0	0	10	39	45	0
NA_peak_8229	fake_vsgs	1554271	1554808	.	538	199	278	473	276	0	0	2	3	0	0	2	4	0	0	23	0	0	0	7	7
NA_peak_8230	fake_vsgs	1558567	1559166	.	600	928	1172	967	2455	17	0	1	8	8	0	0	11	4	0	0	10	34	0	0	22
NA_peak_8231	fake_vsgs	1565766	1566487	.	722	121	472	242	529	0	0	12	2	0	0	22	4	0	0	4	0	0	0	20	3
NA_peak_8232	fake_vsgs	1569110	1569507	.	398	222	484	340	531	0	1	12	9	0	0	46	14	0	0	30	9	0	0	67	4
NA_peak_8233	fake_vsgs	1573093	1573945	.	853	4362	5491	7571	4853	172	11	33	112	168	4	7	116	223	1	6	150	172	8	11	116
NA_peak_8234	fake_vsgs	1579478	1580364	.	887	245	454	693	474	5	8	0	0	19	7	0	0	30	2	0	0	20	5	0	0
NA_peak_8235	fake_vsgs	1581799	1582868	.	1070	418	1617	1414	1064	1	0	0	17	0	0	7	29	2	1	2	33	1	0	0	57
NA_peak_8236	fake_vsgs	1586158	1586687	.	530	706	2171	2577	2862	26	34	8	4	58	78	1	0	71	88	0	0	106	95	0	0
NA_peak_8237	fake_vsgs	1586849	1587212	.	364	322	565	585	753	1	0	21	23	1	0	61	28	0	0	48	35	7	0	70	36
NA_peak_8238	fake_vsgs	1595610	1596037	.	428	644	420	193	2089	0	0	54	0	0	0	23	0	0	0	11	0	0	0	142	1
NA_peak_8239	fake_vsgs	1597572	1597894	.	323	561	1259	1039	1067	48	17	0	0	94	51	0	0	71	45	0	0	92	49	0	0
NA_peak_8240	fake_vsgs	1599298	1599932	.	635	102	361	368	339	0	0	0	0	0	0	3	1	0	0	5	1	0	0	6	2
NA_peak_8241	fake_vsgs	1604941	1605394	.	454	22	275	204	323	0	0	3	0	12	13	0	0	12	5	0	0	12	14	0	0
NA_peak_8242	fake_vsgs	1605634	1606653	.	1020	122	167	467	333	2	1	0	18	0	0	1	9	14	1	2	22	2	1	0	41
NA_peak_8243	fake_vsgs	1619099	1619412	.	314	67	127	117	87	3	0	2	5	2	0	22	0	0	0	21	0	0	1	15	0
NA_peak_8244	fake_vsgs	1622996	1623769	.	774	302	650	524	788	0	0	15	11	0	0	35	3	0	0	32	1	0	0	43	0
NA_peak_8245	fake_vsgs	1624230	1625007	.	778	175	422	168	270	10	7	3	0	17	11	0	3	9	2	1	1	9	8	0	3
NA_peak_8246	fake_vsgs	1629115	1629469	.	355	889	2364	623	446	55	1	1	0	165	17	0	0	30	11	1	0	3	27	0	0
NA_peak_8247	fake_vsgs	1633119	1633597	.	479	649	801	694	1827	11	1	9	22	5	1	30	16	1	1	11	26	18	4	30	65
NA_peak_8248	fake_vsgs	1633898	1634642	.	745	1237	3459	2350	3204	9	1	17	2	12	4	114	1	3	8	103	1	2	4	136	1
NA_peak_8249	fake_vsgs	1635027	1636001	.	975	449	3739	2986	3474	0	0	13	0	0	0	137	0	0	0	103	0	0	0	126	0
NA_peak_8250	fake_vsgs	1637441	1638316	.	876	1059	2714	3150	1811	12	3	44	9	74	3	20	74	0	2	120	2	5	4	87	0
NA_peak_8251	fake_vsgs	1645110	1645506	.	397	428	496	607	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_8252	fake_vsgs	1650882	1651310	.	429	1960	3169	2055	2100	0	0	153	16	0	0	173	1	0	0	106	3	0	0	116	4
NA_peak_8253	fake_vsgs	1654343	1654800	.	458	3549	8479	3928	7350	10	0	44	14	53	0	13	10	22	0	14	2	46	0	17	9
NA_peak_8254	fake_vsgs	1670516	1670874	.	359	348	372	330	432	3	9	0	24	2	6	0	0	3	6	0	0	2	9	0	0
NA_peak_8255	fake_vsgs	1674730	1675398	.	669	148	216	312	246	0	0	13	10	0	0	22	5	0	0	26	5	0	0	26	0
NA_peak_8256	fake_vsgs	1680723	1681444	.	722	108	713	466	500	0	0	1	1	0	3	21	10	0	0	22	6	0	0	15	10
NA_peak_8257	fake_vsgs	1682208	1682578	.	371	62	74	93	73	1	1	5	0	2	0	0	0	2	4	0	0	10	1	0	0
NA_peak_8258	fake_vsgs	1684145	1684806	.	662	2166	6489	4791	5168	0	0	130	30	0	0	357	51	0	0	286	0	0	0	298	1
NA_peak_8259	fake_vsgs	1690543	1691023	.	481	655	1623	1509	1538	18	22	0	0	57	52	0	0	41	48	0	0	72	48	0	0
NA_peak_8260	fake_vsgs	1691772	1692074	.	303	390	626	736	711	0	2	0	0	0	4	0	0	0	5	0	0	0	3	0	0
NA_peak_8261	fake_vsgs	1692494	1692822	.	329	973	849	1014	1166	0	0	10	41	0	0	33	14	0	0	34	29	0	0	45	31
NA_peak_8262	fake_vsgs	1695896	1696862	.	967	3179	8024	5470	6281	0	0	12	154	0	0	36	227	0	0	28	152	0	1	26	214
NA_peak_8263	fake_vsgs	1699852	1700299	.	448	267	605	450	525	18	7	0	0	21	20	0	0	8	25	0	0	11	31	0	0
NA_peak_8264	fake_vsgs	1702121	1702492	.	372	27	111	72	27	1	1	0	0	1	4	0	0	6	2	0	0	2	0	0	0
NA_peak_8265	fake_vsgs	1703992	1704788	.	797	666	941	955	1225	0	0	3	1	0	0	9	0	0	0	3	0	0	0	5	0
NA_peak_8266	fake_vsgs	1711370	1711738	.	369	426	404	399	526	29	15	0	0	7	16	0	0	5	21	0	0	13	31	0	0
NA_peak_8267	fake_vsgs	1713219	1713788	.	570	31	141	82	66	0	0	0	0	0	0	3	5	0	0	4	3	0	0	2	5
NA_peak_8268	fake_vsgs	1723992	1724448	.	457	123	282	229	227	10	4	0	0	17	6	0	0	11	7	0	0	14	14	0	0
NA_peak_8269	fake_vsgs	1725881	1726645	.	765	129	1133	667	543	12	0	0	0	60	0	0	0	44	0	0	0	31	0	0	0
NA_peak_8270	fake_vsgs	1737014	1737568	.	555	196	744	492	292	0	1	10	8	0	1	21	28	0	0	32	14	0	1	16	7
NA_peak_8271	fake_vsgs	1744849	1745536	.	688	322	418	501	587	0	0	1	1	0	1	4	1	0	3	8	0	0	2	13	0
NA_peak_8272	fake_vsgs	1748307	1749115	.	809	1308	1533	2455	2933	45	12	14	14	2	2	59	16	117	1	41	4	164	0	50	8
NA_peak_8273	fake_vsgs	1751651	1752532	.	882	191	787	596	283	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0
NA_peak_8274	fake_vsgs	1757616	1758053	.	438	143	393	137	152	3	2	3	19	0	1	1	78	0	0	1	22	0	1	1	33
NA_peak_8275	fake_vsgs	1760550	1761224	.	675	283	1098	992	904	0	0	15	16	0	0	90	8	0	0	79	8	0	0	63	6
NA_peak_8276	fake_vsgs	1762732	1763658	.	927	768	1973	1959	2586	5	0	27	8	0	2	25	3	0	1	25	3	1	1	17	3
NA_peak_8277	fake_vsgs	1764241	1764586	.	346	201	213	343	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_8278	fake_vsgs	1772967	1773413	.	447	101	341	276	487	3	2	0	0	20	6	0	0	12	7	0	0	35	4	0	0
NA_peak_8279	fake_vsgs	1774107	1774499	.	393	1073	1212	1489	2036	44	44	0	0	53	45	8	0	61	45	3	0	86	82	6	0
NA_peak_8280	fake_vsgs	1776997	1777686	.	690	408	653	357	1372	0	2	13	7	0	0	21	3	0	1	15	0	1	50	70	2
NA_peak_8281	fake_vsgs	1784636	1785436	.	801	315	1143	935	1431	15	8	0	0	56	25	0	0	20	20	0	0	62	28	0	0
NA_peak_8282	fake_vsgs	1786745	1787389	.	645	157	482	172	457	0	8	9	0	0	1	0	0	0	2	0	0	0	16	20	0
NA_peak_8283	fake_vsgs	1791372	1791764	.	393	329	351	98	652	1	15	17	0	10	16	11	0	0	4	2	0	4	30	34	0
NA_peak_8284	fake_vsgs	1796385	1796962	.	578	1063	7854	5730	5577	0	0	95	4	0	0	556	3	0	0	424	1	0	0	418	1
NA_peak_8285	fake_vsgs	1797658	1798061	.	404	294	566	338	481	0	0	6	6	0	0	8	22	0	1	1	12	0	4	5	17
NA_peak_8286	fake_vsgs	1799669	1800469	.	801	755	1259	863	1105	0	1	13	17	0	0	38	13	0	2	30	9	0	1	36	8
NA_peak_8287	fake_vsgs	1800959	1801654	.	696	217	719	701	936	9	8	0	0	9	46	0	0	5	37	0	0	17	47	0	0
NA_peak_8288	fake_vsgs	1802892	1803410	.	519	278	482	496	429	4	5	0	0	4	8	0	0	4	3	0	0	2	4	0	0
NA_peak_8289	fake_vsgs	1803932	1804347	.	416	730	1126	958	1061	0	0	13	33	0	0	62	14	0	0	66	11	0	0	71	8
NA_peak_8290	fake_vsgs	1808622	1808922	.	301	1267	1463	863	1889	45	55	5	0	3	68	22	0	0	49	15	0	5	107	7	0
NA_peak_8291	fake_vsgs	1815635	1816000	.	366	394	828	469	679	1	3	13	7	24	12	12	11	6	7	10	7	2	8	12	5
NA_peak_8292	fake_vsgs	1816812	1817152	.	341	533	595	538	869	0	26	38	15	0	2	40	19	0	0	37	7	0	39	64	6
NA_peak_8293	fake_vsgs	1823046	1823699	.	654	635	1437	745	608	0	1	3	17	0	2	15	16	0	0	19	4	0	0	6	7
NA_peak_8294	fake_vsgs	1824159	1824944	.	786	1093	2121	1945	1947	25	35	6	3	39	70	5	2	22	66	1	2	35	62	5	6
NA_peak_8295	fake_vsgs	1835763	1836453	.	691	1234	4365	4974	3511	31	3	43	3	227	10	10	19	256	3	3	8	212	7	3	5
NA_peak_8296	fake_vsgs	1839142	1839462	.	321	122	375	244	278	7	6	0	0	41	18	0	0	11	24	0	0	17	27	0	0
NA_peak_8297	fake_vsgs	1841882	1842625	.	744	379	562	515	457	24	10	0	0	12	31	0	0	10	29	0	0	12	34	0	0
NA_peak_8298	fake_vsgs	1843183	1843695	.	513	512	1196	1045	1094	27	15	0	0	54	47	0	0	49	37	0	0	61	35	0	0
NA_peak_8299	fake_vsgs	1844899	1845386	.	488	55	236	166	152	0	4	0	0	0	11	0	0	0	10	0	1	1	16	1	0
NA_peak_8300	fake_vsgs	1846119	1846792	.	674	442	965	856	1004	38	43	0	0	53	68	0	0	49	65	0	0	63	77	0	0
NA_peak_8301	fake_vsgs	1850212	1850867	.	656	42	109	362	744	0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_8302	fake_vsgs	1855156	1855519	.	364	37	120	466	684	0	0	4	2	0	0	16	2	0	0	68	4	0	0	119	2
NA_peak_8303	fake_vsgs	1857340	1858049	.	710	158	556	203	321	4	3	0	1	8	19	0	0	4	4	0	0	10	5	0	0
NA_peak_8304	fake_vsgs	1862347	1863098	.	752	27	224	180	16	0	2	0	0	0	13	0	0	1	1	0	0	0	0	0	0
NA_peak_8305	fake_vsgs	1873351	1873801	.	451	317	559	594	579	0	0	20	14	0	0	42	5	0	0	57	2	0	0	58	7
NA_peak_8306	fake_vsgs	1876675	1876990	.	316	214	245	220	302	7	14	0	0	2	28	0	0	3	18	0	0	4	31	0	0
NA_peak_8307	fake_vsgs	1878280	1878756	.	477	132	1603	879	1382	0	0	20	0	0	0	157	2	0	0	77	0	0	0	157	0
NA_peak_8308	fake_vsgs	1880549	1881113	.	565	448	1070	1046	572	17	13	3	4	27	49	1	0	21	30	20	0	28	20	12	0
NA_peak_8309	fake_vsgs	1881811	1882180	.	370	16	259	316	273	1	1	1	1	2	28	2	0	1	40	4	0	12	36	0	0
NA_peak_8310	fake_vsgs	1882397	1883019	.	623	153	299	287	261	3	3	6	1	0	13	5	2	1	16	6	3	8	9	0	0
NA_peak_8311	fake_vsgs	1884391	1884706	.	316	652	841	810	560	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_8312	fake_vsgs	1890205	1890939	.	735	514	585	648	1601	27	0	1	3	5	0	1	0	0	0	3	0	61	0	1	2
NA_peak_8313	fake_vsgs	1896217	1896796	.	580	161	392	296	288	0	0	5	4	0	0	31	0	0	0	17	0	0	0	25	1
NA_peak_8314	fake_vsgs	1898027	1898869	.	843	469	3096	578	765	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0
NA_peak_8315	fake_vsgs	1899108	1899664	.	557	383	508	508	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_8316	fake_vsgs	1900098	1900664	.	567	384	580	597	1077	2	50	0	0	0	31	0	0	0	37	0	0	4	70	0	0
NA_peak_8317	fake_vsgs	1902010	1902747	.	738	351	614	600	710	0	0	2	2	0	0	0	0	0	0	2	1	1	0	4	0
NA_peak_8318	fake_vsgs	1904920	1905622	.	703	598	1026	848	1125	0	0	15	13	0	0	50	0	0	0	46	1	0	0	60	0
NA_peak_8319	fake_vsgs	1907899	1908292	.	394	194	398	140	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_8320	fake_vsgs	1910136	1910439	.	304	253	408	302	503	31	19	0	2	36	27	4	0	11	24	0	0	57	24	1	0
NA_peak_8321	fake_vsgs	1913972	1914328	.	357	590	1485	797	370	7	38	0	0	0	89	1	0	0	52	0	0	1	28	1	0
