GeneID	Chromosome	CDS start	CDS end	PCF1r	PCF2r	PCF3r	slBF1r	slBF2r	slBF3r	cBF1r	cBF2r	cBF3r	PCF1m	PCF2m	PCF3m	slBF1m	slBF2m	slBF3m	cBF1m	cBF2m	cBF3m	Percent Multialigners	Annotation source	is Pseudogene	Functional category	Prodcut description
Tb927.7.4480	Tb927_07_v4	1191983	1191558	1646.2	1457.8	897.1	722.2	1019.5	1128.8	1963.6	1012.9	1274.6	2054.6	2259.0	1073.6	1105.9	925.4	787.6	2715.4	1726.4	1056.8	0.8	TriTrypDB V5.0	No	Metabolism	"adenosine 5'-monophosphoramidase, putative"
Tb927.7.4490	Tb927_07_v4	1197580	1192649	427.8	591.4	424.4	926.6	810.6	861.3	819.6	630.7	686.6	693.8	611.1	685.8	1081.6	1752.3	1769.6	980.4	1004.5	1399.5	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.450	Tb927_07_v4	82245	79933	118.5	118.1	136.9	243.6	228.1	211.0	170.6	157.7	122.0	495.8	589.0	481.5	941.8	744.0	871.8	742.7	522.8	639.6	51.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4500	Tb927_07_v4	1200799	1199213	1334.8	1345.3	1069.0	7090.6	6407.7	4872.1	5653.5	5637.2	5227.1	554.1	978.7	771.4	2014.7	2186.0	2469.9	1556.9	1363.5	2612.6	1.5	TriTrypDB V5.0	No	Interacting	"hypothetical protein, conserved"
Tb927.7.4510	Tb927_07_v4	1202661	1201438	630.6	729.4	544.5	615.4	591.5	769.9	345.4	454.7	358.0	560.0	634.2	542.5	568.3	600.4	644.1	366.0	402.0	517.5	2.4	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.7.4520	Tb927_07_v4	1204723	1204118	3805.2	3004.2	4320.3	2207.0	1515.1	2354.4	2504.0	5759.9	4972.4	2719.2	2604.1	3318.8	1886.0	1216.2	1233.5	2290.1	4037.8	3262.0	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4530	Tb927_07_v4	1207665	1205575	56.8	51.9	57.4	35.8	39.4	40.8	161.2	265.5	110.1	344.5	472.7	385.1	304.7	278.1	336.8	440.8	605.4	538.5	0.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4540	Tb927_07_v4	1208903	1207968	95.6	124.7	120.0	165.2	141.3	185.9	181.6	132.9	166.7	371.6	646.4	385.5	586.5	406.5	367.8	411.9	385.1	378.5	1.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4550	Tb927_07_v4	1210112	1209561	1087.1	964.6	954.0	307.1	209.0	393.3	320.9	357.7	297.2	387.3	432.1	388.1	202.4	188.8	210.4	218.6	284.6	237.8	0.6	TriTrypDB V5.0	No	Translation	60S ribosomal protein-like
Tb927.7.4560	Tb927_07_v4	1212148	1210748	402.5	519.7	508.8	480.6	431.0	501.2	579.2	398.9	467.5	629.4	982.3	756.3	728.4	617.2	599.8	933.2	774.4	713.8	1.2	TriTrypDB V5.0	No	DNA-associated	"histone acetyltransferase, putative"
Tb927.7.4570	Tb927_07_v4	1215724	1214651	3741.2	4335.9	2537.3	2129.0	3348.2	4510.2	1187.8	3963.7	3728.1	914.7	663.7	750.2	504.0	974.1	1123.1	264.3	726.0	1050.3	1.1	TriTrypDB V5.0	No	Metabolism	inosine-guanine nucleoside hydrolase (IG-NH)
Tb927.7.4580	Tb927_07_v4	1218926	1217202	286.4	312.3	293.7	256.6	283.6	256.0	204.8	181.5	165.7	413.4	179.8	264.5	284.9	602.8	571.5	300.4	215.1	409.3	45.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4590	Tb927_07_v4	1220705	1219176	100.3	109.2	107.0	75.2	74.7	61.2	123.0	105.7	92.7	406.3	492.0	555.6	452.4	434.7	394.7	452.9	583.3	624.4	0.5	TriTrypDB V5.0	No	Protein folding	"chaperone protein DNAj, putative"
Tb927.7.460	Tb927_07_v4	84311	82554	383.0	428.2	418.9	315.8	362.4	348.5	298.6	228.1	230.2	594.5	860.4	852.0	908.3	675.4	631.0	1098.1	766.6	730.2	0.9	TriTrypDB V5.0	No	Protein transport/modification	protein farnesyltransferase beta subunit (TbPFT)
Tb927.7.4600	Tb927_07_v4	1223913	1221082	326.2	359.7	283.4	272.2	195.8	236.7	166.2	211.4	236.0	575.2	643.4	646.0	479.0	569.4	691.8	680.9	732.6	744.3	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4610	Tb927_07_v4	1225598	1224231	110.2	152.2	140.9	184.4	234.2	250.8	152.9	169.0	292.7	813.5	1195.6	889.3	796.7	559.5	479.4	1191.1	933.3	617.6	0.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4620	Tb927_07_v4	1226867	1226040	502.7	581.6	549.4	285.0	187.8	220.0	184.5	269.7	248.3	1585.6	2188.9	1273.2	774.8	578.0	488.1	1143.4	932.9	532.3	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4630	Tb927_07_v4	1227846	1227274	35.3	52.9	45.7	34.2	44.4	54.9	39.4	52.8	70.3	456.8	487.5	388.4	413.6	235.3	234.4	559.8	414.2	308.6	0.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4640	Tb927_07_v4	1230377	1228173	223.6	279.1	229.8	342.0	323.0	284.1	259.8	256.4	244.7	725.2	1040.5	718.4	737.3	699.5	589.4	947.4	809.5	766.5	0.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4650	Tb927_07_v4	1235143	1231910	22.0	37.4	33.8	1309.2	946.8	976.4	974.6	861.6	739.1	310.1	240.9	175.0	689.3	1085.6	1006.0	630.5	595.4	1044.9	0.8	TriTrypDB V5.0	No	DNA-associated	"SNF2 DNA repair protein, putative"
Tb927.7.4660	Tb927_07_v4	1237234	1236305	129.5	207.3	146.3	61.5	73.7	83.1	84.4	108.4	119.1	749.4	1250.1	770.5	559.2	447.3	355.6	918.8	718.4	587.2	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4670	Tb927_07_v4	1238373	1237468	372.0	322.3	345.8	165.7	187.7	174.6	189.3	207.9	245.7	945.3	1561.2	869.9	618.6	336.5	253.3	1147.9	829.9	478.0	0.4	TriTrypDB V5.0	No	Translation	"ribosomal RNA processing protein 4,exosome complex exonuclease (RRP4)"
Tb927.7.4680	Tb927_07_v4	1243975	1244241	358.3	258.3	191.1	236.6	169.6	258.4	383.3	400.8	519.5	336.1	249.2	185.7	315.5	152.7	134.8	525.4	434.5	312.1	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4690	Tb927_07_v4	1248190	1247231	18.4	43.8	18.7	240.1	273.5	255.3	603.1	228.7	365.3	160.1	227.2	183.5	505.4	538.0	520.3	435.4	328.0	387.3	0.7	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.7.470	Tb927_07_v4	86224	85331	50.7	40.9	48.3	1620.1	1067.0	1378.9	1661.5	1269.3	1662.7	151.4	239.2	151.8	844.0	691.9	705.5	800.8	566.9	1007.5	3.8	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.7.4700	Tb927_07_v4	1252142	1250046	2138.1	2449.9	1477.7	2828.2	2507.4	2483.1	2132.9	2983.0	2786.3	731.4	881.6	972.6	1133.2	1198.7	1342.8	776.5	942.6	1565.7	1.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4710	Tb927_07_v4	1253593	1252703	315.4	272.7	414.5	217.7	241.3	356.1	177.0	174.4	220.1	731.3	883.4	968.1	720.2	413.5	480.4	725.8	596.0	442.9	1.7	TriTrypDB V5.0	No	Translation	"hypothetical protein, conserved"
Tb927.7.4720	Tb927_07_v4	1254566	1253850	57.0	65.2	97.3	37.5	35.3	62.8	36.8	31.6	60.4	230.4	169.8	230.4	135.4	142.9	148.1	140.6	171.0	143.5	1.8	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.7.4730	Tb927_07_v4	1258497	1257205	293.4	224.1	281.8	215.5	155.5	177.3	207.9	533.6	175.9	252.0	111.5	148.6	125.3	347.5	304.0	145.0	220.8	230.2	0.6	TriTrypDB V5.0	No	RNA-associated	pumilio/PUF RNA binding protein 5
Tb927.7.4740	Tb927_07_v4	1260238	1259243	269.4	219.7	322.0	533.2	607.7	745.7	349.0	367.4	349.4	484.4	578.9	502.7	478.7	554.8	635.5	338.1	446.4	427.4	1.0	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4750	Tb927_07_v4	1262195	1260954	167.7	120.4	129.3	653.0	634.9	494.5	448.6	327.6	291.2	426.1	504.1	487.2	957.2	717.1	793.8	935.1	689.7	586.8	1.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4760	Tb927_07_v4	1264218	1262599	324.8	285.9	269.0	281.6	247.3	209.5	388.7	235.9	246.1	878.0	1190.9	1078.4	1064.1	890.3	772.1	1417.4	1194.1	941.5	0.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4770	Tb927_07_v4	1265132	1264536	1165.6	779.3	1248.5	8738.1	8182.3	10288.4	14658.9	7057.0	9014.1	1666.2	2631.1	1831.9	5591.8	2735.9	2273.9	12847.1	5086.9	4542.8	3.5	TriTrypDB V5.0	No	Protein folding	"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative (PPIase)"
Tb927.7.4780	Tb927_07_v4	1266148	1265666	218.7	237.2	208.9	492.3	356.3	448.7	261.3	318.9	368.6	235.9	297.3	271.9	449.3	356.5	324.5	277.1	283.4	260.8	1.2	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4790	Tb927_07_v4	1267631	1266855	2721.7	2297.8	3427.6	1822.9	1331.4	1833.9	1727.9	2679.1	2425.9	797.5	995.1	1655.8	1038.9	709.1	785.1	1048.0	1225.0	1311.3	1.0	TriTrypDB V5.0	No	Protease-related	"proteasome beta 6 subunit,20S proteasome beta 6 subunit, putative (BETA6)"
Tb927.7.480	Tb927_07_v4	90154	87350	47.3	51.9	71.4	365.7	371.5	388.6	320.9	327.7	336.0	228.3	299.1	364.4	564.1	875.4	1090.2	500.9	452.5	724.9	0.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4800	Tb927_07_v4	1268351	1268040	136.8	206.3	193.0	146.4	117.1	161.1	114.8	91.4	153.0	351.9	395.1	328.7	406.3	192.0	154.7	430.4	389.7	144.2	0.0	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4810	Tb927_07_v4	1269978	1268602	131.5	72.0	141.8	76.1	109.0	68.7	174.5	181.5	170.5	356.3	272.2	342.0	289.1	255.5	333.4	510.9	312.2	451.8	1.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4820	Tb927_07_v4	1270928	1270545	299.8	238.6	530.1	144.3	138.3	167.2	224.9	404.6	333.5	551.5	584.3	604.8	390.9	214.6	199.8	731.3	501.1	325.7	0.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4830	Tb927_07_v4	1272749	1271199	38.6	31.0	39.1	31.9	44.4	36.5	63.2	35.9	53.5	595.8	770.0	574.8	700.3	452.5	489.9	846.9	656.4	545.9	1.3	TriTrypDB V5.0	No	organelle biogenesis and structure	"kinesin, putative"
Tb927.7.4840	Tb927_07_v4	1275024	1274020	124.7	169.9	165.6	212.1	239.2	336.0	102.9	112.6	220.8	479.2	683.2	489.2	722.8	514.1	477.7	687.5	571.2	431.2	1.0	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4850	Tb927_07_v4	1276126	1275440	171.7	249.2	163.4	238.8	229.1	311.0	123.5	174.5	176.4	283.0	277.0	203.8	257.2	310.1	300.4	243.7	211.5	206.9	1.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4860	Tb927_07_v4	1278716	1277697	199.8	371.8	341.7	167.0	196.8	150.9	112.9	309.4	301.5	318.6	272.3	302.4	181.2	186.6	209.6	191.3	246.6	330.6	0.1	TriTrypDB V5.0	No	Interacting	"hypothetical protein, conserved"
Tb927.7.4870	Tb927_07_v4	1280153	1279341	377.1	441.4	448.8	518.3	436.1	639.5	326.2	536.6	511.1	571.5	938.9	807.9	680.0	590.2	561.8	620.0	735.9	594.5	0.2	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.7.4880	Tb927_07_v4	1281517	1280834	288.9	245.2	429.9	119.0	92.9	174.6	133.4	147.8	324.1	878.9	1253.6	1355.9	627.3	472.4	397.2	921.4	755.3	551.8	0.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4890	Tb927_07_v4	1284674	1282113	171.7	249.2	146.6	251.4	331.1	250.3	354.9	299.5	289.8	912.2	678.4	797.4	720.6	1514.2	1698.7	1145.1	924.3	1338.0	1.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.490	Tb927_07_v4	92271	90640	226.7	119.4	180.1	45.7	46.4	72.3	54.0	83.8	71.8	338.4	229.7	331.2	295.2	216.2	238.0	283.2	140.5	174.5	0.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4900	Tb927_07_v4	1292746	1288490	1948.7	2978.4	1639.5	3077.0	3553.1	3056.6	2015.4	2040.3	1610.7	1396.0	871.4	872.8	998.9	3273.8	2778.1	675.8	782.3	878.0	0.5	TriTrypDB V5.0	No	RNA-associated	"5'-3' exonuclease XRNA, putative,exoribonuclease 1, putative (XRNA)"
Tb927.7.4910	Tb927_07_v4	1296061	1294952	1356.8	2013.9	1460.4	2541.0	2318.6	2959.7	797.4	2431.7	2200.5	1493.7	2244.2	1979.6	1575.7	1178.8	1340.1	1023.7	1545.1	1550.6	0.6	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.7.4920	Tb927_07_v4	1299282	1297057	45.8	49.6	33.0	64.3	82.8	46.4	432.8	310.9	303.3	707.5	514.1	664.3	811.0	1512.1	1606.9	734.5	903.6	1708.6	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.4930	Tb927_07_v4	1301245	1300340	85.9	115.7	83.8	92.0	117.1	79.0	121.0	114.4	185.8	207.8	327.8	276.5	275.7	230.3	233.7	299.5	288.0	305.3	0.1	TriTrypDB V5.0	No	RNA-associated	ribonuclease H1
Tb927.7.4940	Tb927_07_v4	1304678	1301964	716.4	884.9	560.3	295.0	216.0	220.6	411.0	345.3	325.2	1179.1	1281.3	1543.8	591.8	697.6	796.6	847.4	777.2	1131.1	1.1	TriTrypDB V5.0	No	Protease-related	"oligopeptidase B protein, putative,serine peptidase, clan SC, family S9A-like protein"
Tb927.7.4950	Tb927_07_v4	1306342	1305128	686.1	664.4	625.2	259.9	239.2	249.8	273.9	177.9	138.0	608.6	866.0	733.3	373.7	388.6	311.5	586.1	474.3	434.6	0.3	TriTrypDB V5.0	No	Metabolism	NAD(p)-dependent steroid dehydrogenase-like protein
Tb927.7.4960	Tb927_07_v4	1308017	1306638	266.1	392.8	353.6	306.2	377.5	351.3	292.7	240.4	259.3	1058.4	1413.4	927.8	1029.9	768.1	541.7	1371.5	1072.2	815.4	0.2	TriTrypDB V5.0	No	organelle biogenesis and structure	"hypothetical protein, conserved"
Tb927.7.4970	Tb927_07_v4	1317986	1319251	4226.5	4539.6	67023.2	620.4	644.0	775.3	403.5	649.6	23240.6	2462.7	3064.8	3267.0	1368.0	521.8	472.3	965.8	1442.2	859.4	0.3	TriTrypDB V5.0	No	Metabolism	"glutamine synthetase, putative"
Tb927.7.4980	Tb927_07_v4	1319805	1320992	242.6	214.1	157.0	151.2	138.3	181.8	223.1	169.9	196.0	580.1	723.9	424.0	523.1	424.6	358.2	715.8	594.4	575.9	1.3	TriTrypDB V5.0	No	RNA-associated	"zinc finger protein family member, putative (ZC3H23)"
Tb927.7.4990	Tb927_07_v4	1321294	1323534	355.2	508.5	218.7	272.3	335.1	266.9	511.1	496.0	472.4	729.6	832.7	639.0	878.7	782.6	717.6	933.0	944.1	1091.1	1.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.500	Tb927_07_v4	98391	93676	115.2	345.9	94.8	35.2	28.3	18.2	53.7	69.8	41.7	562.0	233.4	189.2	232.7	624.5	492.7	250.7	277.3	289.4	37.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5000	Tb927_07_v4	1323906	1324688	6670.9	1567.5	4115.7	1961.1	706.6	1061.1	2580.5	3735.5	2292.4	12144.6	11408.1	12527.0	8299.9	8084.3	5408.6	3731.8	8163.6	6136.1	98.4	TriTrypDB V5.0	No	Translation	"60S ribosomal protein L19, putative"
Tb927.7.5010	Tb927_07_v4	1324892	1325248	108.8	111.5	118.7	144.7	94.9	143.8	176.9	162.0	175.3	422.1	552.2	306.4	517.0	266.1	171.9	840.2	521.9	272.8	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5020	Tb927_07_v4	1325590	1326372	6821.9	1560.9	4061.0	1921.8	830.8	1071.5	2720.7	3682.6	2384.9	12176.7	11181.9	12476.5	8365.1	8055.4	5438.0	3764.8	7954.7	6004.5	98.9	TriTrypDB V5.0	No	Translation	"60S ribosomal protein L19, putative"
Tb927.7.5030	Tb927_07_v4	1326662	1327744	265.6	273.6	172.8	326.1	307.9	330.6	291.6	248.3	315.1	684.5	989.7	759.4	879.7	535.3	540.9	983.5	940.9	595.2	0.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5040	Tb927_07_v4	1328266	1330140	507.5	732.6	458.4	513.8	422.9	350.9	233.4	389.6	317.7	616.8	781.9	711.8	603.3	629.2	610.3	623.4	649.7	631.3	0.5	TriTrypDB V5.0	No	organelle biogenesis and structure	"kinesin, putative (KIN-B)"
Tb927.7.5050	Tb927_07_v4	1331171	1334092	1355.5	1861.6	1208.7	1966.2	1516.1	1625.9	851.9	1285.4	1229.3	904.9	758.7	959.0	864.0	1365.7	1606.9	718.7	814.4	1338.9	16.8	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.7.5060	Tb927_07_v4	1335266	1336813	20.6	17.7	28.4	150.2	190.8	242.0	795.2	771.0	421.7	171.6	210.5	212.1	433.2	490.1	431.9	860.4	758.1	854.6	1.0	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5070	Tb927_07_v4	1337960	1339879	95.5	124.6	82.6	147.8	196.8	184.3	156.2	160.3	175.2	656.9	753.3	660.1	692.4	749.4	803.4	1395.6	1378.0	1178.5	1.3	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.7.5080	Tb927_07_v4	1340687	1342858	175.3	287.7	97.4	134.3	148.4	118.5	131.9	149.8	166.6	474.0	647.2	636.7	503.7	577.8	696.2	492.5	460.5	682.6	0.6	TriTrypDB V5.0	No	Metabolism	ATP-NAD kinase-like protein
Tb927.7.5090	Tb927_07_v4	1343808	1346672	595.6	754.7	519.7	553.4	448.2	473.3	493.1	606.2	566.0	616.3	722.8	670.6	604.8	834.3	1081.5	683.5	665.4	1022.8	1.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.510	Tb927_07_v4	100146	99076	123.2	108.2	120.0	336.1	376.5	324.2	369.6	320.6	368.8	199.2	293.6	300.5	524.4	434.7	325.3	531.3	388.1	458.5	1.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5100	Tb927_07_v4	1347633	1348508	118.6	167.6	124.2	41.2	45.4	69.6	82.7	74.9	51.4	531.9	722.0	579.1	429.9	294.9	294.2	1001.5	811.2	592.2	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5110	Tb927_07_v4	1348776	1350485	491.4	377.5	360.4	137.0	125.2	123.4	122.0	127.7	124.2	807.3	978.5	1012.5	524.8	472.6	542.0	533.6	594.0	647.3	1.0	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5120	Tb927_07_v4	1350940	1352115	88.2	72.9	96.4	73.1	64.6	81.6	45.3	44.9	58.2	533.5	830.0	835.1	562.8	548.8	580.0	728.3	800.0	571.6	0.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5130	Tb927_07_v4	1352745	1353461	159.8	230.6	236.0	67.8	58.6	105.6	76.1	110.1	151.7	339.8	555.8	446.1	253.2	162.8	192.1	271.5	493.7	269.7	3.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5140	Tb927_07_v4	1354195	1355607	386.5	364.2	356.3	414.1	463.3	474.2	318.5	365.6	345.7	576.3	837.4	675.3	664.6	775.7	702.9	614.7	543.0	672.5	0.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5150	Tb927_07_v4	1356180	1360544	363.7	463.3	281.0	682.4	662.2	701.2	567.3	524.1	569.7	799.4	621.2	896.1	1002.6	1518.9	1757.5	988.1	1043.8	1446.4	1.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5160	Tb927_07_v4	1361423	1362286	1075.2	1211.7	995.9	488.3	450.2	452.0	246.0	902.5	628.0	695.2	793.9	742.4	358.5	325.5	354.1	441.2	688.0	637.3	0.6	TriTrypDB V5.0	No	Metabolism	"deoxyuridine triphosphatase, putative,dUTP diphosphatase"
Tb927.7.5170	Tb927_07_v4	1362946	1363440	3436.6	1076.4	4263.5	1199.5	513.8	775.6	1401.9	2170.1	1047.3	3998.5	3685.1	4281.4	2426.0	3176.1	2531.2	1528.9	2327.5	2482.7	100.0	TriTrypDB V5.0	No	Translation	"60S ribosomal protein L23a,60S ribosomal protein L25"
Tb927.7.5180	Tb927_07_v4	1364071	1364565	3319.4	1102.9	4169.5	1197.0	493.6	781.8	1245.9	2223.0	1047.3	4498.2	3629.7	4148.7	2390.4	3151.3	2474.9	1554.2	2530.0	2546.8	100.0	TriTrypDB V5.0	No	Translation	"60S ribosomal protein L23a, putative"
Tb927.7.5190	Tb927_07_v4	1365358	1368912	502.4	382.0	498.3	304.9	276.6	244.8	611.2	587.6	533.3	560.9	387.6	539.0	514.6	851.9	882.3	549.7	508.2	755.1	0.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.520	Tb927_07_v4	102630	102082	67.5	18.0	93.0	85.9	72.7	78.6	63.3	83.1	23.7	123.0	59.0	60.3	71.3	190.5	173.3	33.8	70.4	51.2	1.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5200	Tb927_07_v4	1369681	1371855	82.4	111.4	115.9	124.6	99.9	99.9	148.7	137.4	123.1	524.5	501.2	551.3	650.3	610.8	609.4	678.2	580.5	774.3	0.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5210	Tb927_07_v4	1372419	1375115	2054.5	1608.0	1317.1	1799.3	1349.6	1177.0	2263.0	2374.3	1509.8	1140.4	899.1	890.9	1116.6	1644.9	1700.3	1131.5	1256.9	1769.6	1.0	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5220	Tb927_07_v4	1376249	1381285	159.2	156.6	79.0	311.5	344.2	272.3	294.9	168.9	237.4	934.8	633.2	747.1	932.6	1803.7	1835.4	999.5	988.2	1498.7	0.6	TriTrypDB V5.0	No	Phosphorylation	"protein kinase, putative"
Tb927.7.5230	Tb927_07_v4	1382167	1384887	1013.5	1264.5	706.5	1672.3	1495.9	1249.5	1643.9	915.1	933.9	883.4	734.8	770.0	1014.2	1524.8	1572.2	751.3	738.1	1241.1	1.0	TriTrypDB V5.0	No	Metabolism	lanosterol synthase
Tb927.7.5240	Tb927_07_v4	1386329	1387801	417.0	750.1	343.8	688.4	663.2	495.1	294.0	329.6	260.7	457.0	323.0	322.7	394.4	658.7	545.4	238.4	228.1	262.9	0.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5250	Tb927_07_v4	1389540	1391732	159.5	183.1	146.4	469.2	512.8	404.8	285.3	224.5	253.2	570.9	530.8	549.9	806.9	1011.7	1001.6	754.4	613.6	773.2	0.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5260	Tb927_07_v4	1392657	1393238	241.6	216.4	242.7	196.3	149.4	195.5	247.4	177.0	198.5	637.2	853.1	676.9	601.0	379.5	271.5	791.4	770.6	373.7	0.2	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.7.5270	Tb927_07_v4	1393862	1394446	72.7	104.7	90.0	103.6	76.7	103.0	84.5	118.1	115.5	214.2	241.0	195.9	296.1	204.0	233.7	221.0	183.1	240.9	1.0	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5280	Tb927_07_v4	1395554	1401760	478.6	624.5	522.1	285.6	320.0	272.4	289.2	272.1	364.9	1576.4	995.9	1354.8	1134.5	2436.5	2202.4	875.6	1033.1	1371.8	1.2	TriTrypDB V5.0	No	RNA-associated	"hypothetical protein, conserved"
Tb927.7.5290	Tb927_07_v4	1402790	1405030	107.8	170.9	138.4	598.1	822.7	764.8	400.2	406.1	383.5	485.2	458.8	377.8	704.2	997.0	1000.0	536.5	456.4	635.9	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.530	Tb927_07_v4	108015	103327	676.8	1202.7	716.8	750.1	735.9	568.3	589.1	454.5	508.9	759.2	398.7	440.5	568.2	1419.7	1199.9	431.4	478.3	568.1	0.6	TriTrypDB V5.0	No	Interacting	"hypothetical protein, conserved"
Tb927.7.5300	Tb927_07_v4	1406631	1408757	447.9	267.3	426.5	282.5	223.1	170.0	529.3	490.7	388.6	390.0	257.5	314.8	484.0	592.0	678.0	507.2	378.7	746.1	20.1	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.7.5310	Tb927_07_v4	1409810	1411798	394.8	373.0	271.9	342.6	315.9	314.6	375.4	258.0	270.4	546.4	675.8	632.4	922.3	826.4	875.2	725.0	605.2	742.3	1.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5320	Tb927_07_v4	1413045	1415285	338.3	370.8	368.0	144.0	140.3	108.7	131.2	402.0	322.4	437.8	459.7	558.6	460.4	480.1	457.1	531.0	522.3	685.8	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.7.5330	Tb927_07_v4	1415981	1418296	232.0	293.4	188.3	352.4	412.8	371.2	410.9	368.3	288.8	404.9	424.6	433.8	558.6	719.8	705.6	682.8	615.1	655.7	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
