,Chromosome,Peak_Start,Peak_End,Peak_Name,UTR_Start,UTR_End,UTR_Gene_ID,UTR_Strand,UTR_Peak_overlap,Control_total,Control_F,Control_R,Treatment_total,Treatment_F,Treatment_R,Treatment_fraction_F,Treatment_fraction_R,Treatment_total_corrected_F,Treatment_total_corrected_R,download_seq,is_fully_contained
2156,Tb927_11_v5.1,3455817,3456301,NA_peak_4338,3456151,3456546,Tb927.11.12880,-,150,1927,54,51,4053,5,196,0.024875621890547265,0.9751243781094527,100.82089552238807,3952.179104477612,Tb927_11_v5.1:3456151..3456301:r,False
2158,Tb927_11_v5.1,3469408,3471329,NA_peak_4340,3470701,3471170,Tb927.11.12970,-,469,2319,33,106,8137,97,476,0.16928446771378708,0.830715532286213,1377.4677137870854,6759.532286212915,Tb927_11_v5.1:3470701..3471170:r,False
2159,Tb927_11_v5.1,3486899,3487216,NA_peak_4341,3486919,3487131,Tb927.11.13040,-,212,0,0,0,17,0,0,,,,,Tb927_11_v5.1:3486919..3487131:r,False
2160,Tb927_11_v5.1,3487671,3487982,NA_peak_4342,3487758,3487970,Tb927.11.13050,-,212,0,0,0,30,0,0,,,,,Tb927_11_v5.1:3487758..3487970:r,False
2161,Tb927_11_v5.1,3495982,3497150,NA_peak_4343,3496619,3497161,Tb927.11.13090,-,531,502,9,14,5205,18,184,0.0891089108910891,0.9108910891089109,463.8118811881188,4741.188118811881,Tb927_11_v5.1:3496619..3497150:r,False
2162,Tb927_11_v5.1,3501401,3502643,NA_peak_4344,3500612,3502581,Tb927.11.13110,-,1180,26,0,2,241,0,0,,,,,Tb927_11_v5.1:3501401..3502581:r,False
2163,Tb927_11_v5.1,3546066,3548510,NA_peak_4347,3547083,3549292,Tb927.11.13230,-,1427,5776,162,156,22677,217,814,0.2104752667313288,0.7895247332686712,4772.947623666343,17904.052376333657,Tb927_11_v5.1:3547083..3548510:r,False
2164,Tb927_11_v5.1,3550773,3553021,NA_peak_4348,3552717,3552955,Tb927.11.13250,-,238,3475,194,131,27366,941,939,0.500531914893617,0.49946808510638296,13697.556382978724,13668.443617021276,Tb927_11_v5.1:3552717..3552955:r,False
2165,Tb927_11_v5.1,3558485,3559577,NA_peak_4349,3556879,3559913,Tb927.11.13270,-,1092,4120,266,108,75378,173,4028,0.041180671268745535,0.9588193287312544,3104.1166388955007,72273.8833611045,Tb927_11_v5.1:3558485..3559577:r,True
2167,Tb927_11_v5.1,3561257,3563134,NA_peak_4351,3563133,3563571,Tb927.11.13290,-,1,774,6,26,2574,35,4,0.8974358974358975,0.10256410256410253,2310.0,263.99999999999994,Tb927_11_v5.1:3563133..3563134:r,False
2168,Tb927_11_v5.1,3595920,3596781,NA_peak_4352,3595875,3596224,Tb927.11.13410,-,304,289,5,7,1087,48,8,0.8571428571428571,0.1428571428571429,931.7142857142857,155.28571428571433,Tb927_11_v5.1:3595920..3596224:r,False
2169,Tb927_11_v5.1,3606774,3608054,NA_peak_4353,3607472,3607836,Tb927.11.13490,-,364,1166,41,24,3819,19,154,0.10982658959537572,0.8901734104046243,419.42774566473986,3399.57225433526,Tb927_11_v5.1:3607472..3607836:r,False
2170,Tb927_11_v5.1,3610314,3610632,NA_peak_4354,3610030,3610616,Tb927.11.13500,-,302,241,1,24,703,5,15,0.25,0.75,175.75,527.25,Tb927_11_v5.1:3610314..3610616:r,False
2171,Tb927_11_v5.1,3625911,3626499,NA_peak_4356,3626408,3627051,Tb927.11.13570,-,91,1804,87,7,3931,41,105,0.2808219178082192,0.7191780821917808,1103.9109589041097,2827.0890410958905,Tb927_11_v5.1:3626408..3626499:r,False
2172,Tb927_11_v5.1,3626517,3627431,NA_peak_4357,3626408,3627051,Tb927.11.13570,-,534,2634,108,71,13023,15,791,0.018610421836228287,0.9813895781637717,242.36352357320098,12780.636476426798,Tb927_11_v5.1:3626517..3627051:r,False
2174,Tb927_11_v5.1,3632661,3634265,NA_peak_4358,3633403,3635537,Tb927.11.13640,-,862,2219,155,32,26484,101,1141,0.08132045088566828,0.9186795491143317,2153.690821256039,24330.30917874396,Tb927_11_v5.1:3633403..3634265:r,False
2175,Tb927_11_v5.1,3647475,3648489,NA_peak_4359,3648359,3648468,Tb927.11.13700,-,109,429,18,10,1730,104,16,0.8666666666666667,0.1333333333333333,1499.3333333333335,230.66666666666663,Tb927_11_v5.1:3648359..3648468:r,False
2176,Tb927_11_v5.1,3650419,3650900,NA_peak_4361,3650892,3650937,Tb927.11.13710,-,8,90,2,1,286,1,14,0.06666666666666667,0.9333333333333333,19.066666666666666,266.93333333333334,Tb927_11_v5.1:3650892..3650900:r,False
2177,Tb927_11_v5.1,3656965,3657997,NA_peak_4362,3657155,3657574,Tb927.11.13730,+,419,152,5,10,2286,143,4,0.9727891156462585,0.027210884353741527,2223.795918367347,62.20408163265313,Tb927_11_v5.1:3657155..3657574:f,False
2178,Tb927_11_v5.1,3677955,3678986,NA_peak_4365,3678042,3678284,Tb927.11.13810,+,242,2307,6,175,10170,46,676,0.06371191135734072,0.9362880886426592,647.9501385041551,9522.049861495845,Tb927_11_v5.1:3678042..3678284:f,False
2179,Tb927_11_v5.1,3690221,3691936,NA_peak_4366,3689532,3690436,Tb927.11.13880,+,215,1577,49,28,4283,162,25,0.8663101604278075,0.1336898395721925,3710.4064171122996,572.5935828877004,Tb927_11_v5.1:3690221..3690436:f,False
2181,Tb927_11_v5.1,3703155,3703897,NA_peak_4367,3703200,3703273,Tb927.11.13950,+,73,100,10,0,3121,312,4,0.9873417721518988,0.012658227848101222,3081.493670886076,39.50632911392391,Tb927_11_v5.1:3703200..3703273:f,False
2183,Tb927_11_v5.1,3705047,3705825,NA_peak_4368,3705803,3705956,Tb927.11.13970,+,22,13,0,1,70,2,0,1.0,0.0,70.0,0.0,Tb927_11_v5.1:3705803..3705825:f,False
2184,Tb927_11_v5.1,3707552,3709489,NA_peak_4369,3707696,3707908,Tb927.11.13980,+,212,4065,82,141,11175,354,172,0.6730038022813688,0.3269961977186312,7520.817490494296,3654.182509505704,Tb927_11_v5.1:3707696..3707908:f,False
2186,Tb927_11_v5.1,3712324,3713388,NA_peak_4370,3712378,3712463,Tb927.11.14020,+,85,5098,166,232,58163,2340,36,0.9848484848484849,0.015151515151515138,57281.742424242424,881.257575757575,Tb927_11_v5.1:3712378..3712463:f,False
2187,Tb927_11_v5.1,3725034,3726219,NA_peak_4371,3724277,3725744,Tb927.11.14070,+,710,2453,7,168,30841,10,1673,0.0059417706476530005,0.994058229352347,183.25014854426618,30657.749851455734,Tb927_11_v5.1:3725034..3725744:f,False
2188,Tb927_11_v5.1,3727612,3728525,NA_peak_4372,3727427,3730754,Tb927.11.14080,+,913,119,7,10,496,17,33,0.34,0.6599999999999999,168.64000000000001,327.35999999999996,Tb927_11_v5.1:3727612..3728525:f,True
2189,Tb927_11_v5.1,3730331,3731477,NA_peak_4373,3727427,3730754,Tb927.11.14080,+,423,856,56,7,5198,389,11,0.9725,0.02749999999999997,5055.055,142.94499999999985,Tb927_11_v5.1:3730331..3730754:f,False
2190,Tb927_11_v5.1,3745251,3746559,NA_peak_4375,3745590,3745699,Tb927.11.14130,+,109,460,13,7,2366,128,15,0.8951048951048951,0.1048951048951049,2117.818181818182,248.1818181818182,Tb927_11_v5.1:3745590..3745699:f,False
2191,Tb927_11_v5.1,3764993,3766706,NA_peak_4376,3765359,3766618,Tb927.11.14200,+,1259,2502,206,12,9757,504,42,0.9230769230769231,0.07692307692307687,9006.461538461539,750.5384615384611,Tb927_11_v5.1:3765359..3766618:f,False
2192,Tb927_11_v5.1,3770574,3772056,NA_peak_4377,3771168,3771517,Tb927.11.14210,+,349,5970,301,152,29025,71,1377,0.04903314917127072,0.9509668508287292,1423.1871546961327,27601.812845303866,Tb927_11_v5.1:3771168..3771517:f,False
2193,Tb927_11_v5.1,3795203,3796667,NA_peak_4380,3795082,3795685,Tb927.11.14250,+,482,4757,119,268,20968,865,326,0.7262804366078925,0.27371956339210746,15228.64819479429,5739.351805205709,Tb927_11_v5.1:3795203..3795685:f,False
2194,Tb927_11_v5.1,3805539,3806894,NA_peak_4381,3805492,3805591,Tb927.11.14300,+,52,330,10,15,3348,204,10,0.9532710280373832,0.04672897196261683,3191.551401869159,156.44859813084113,Tb927_11_v5.1:3805539..3805591:f,False
2196,Tb927_11_v5.1,3814220,3815191,NA_peak_4382,3813488,3814717,Tb927.11.14330,+,497,2816,258,13,11606,765,15,0.9807692307692307,0.019230769230769273,11382.807692307691,223.1923076923082,Tb927_11_v5.1:3814220..3814717:f,False
2197,Tb927_11_v5.1,3850601,3852326,NA_peak_4383,3850734,3850852,Tb927.11.14490,+,118,711,57,17,5715,281,14,0.9525423728813559,0.0474576271186441,5443.779661016949,271.220338983051,Tb927_11_v5.1:3850734..3850852:f,False
2199,Tb927_11_v5.1,3854141,3854975,NA_peak_4384,3853349,3854798,Tb927.11.14500,+,657,99,5,2,251,3,6,0.3333333333333333,0.6666666666666667,83.66666666666666,167.33333333333334,Tb927_11_v5.1:3854141..3854798:f,False
2200,Tb927_11_v5.1,3859985,3860911,NA_peak_4385,3860135,3860711,Tb927.11.14540,+,576,395,1,23,2483,2,160,0.012345679012345678,0.9876543209876543,30.65432098765432,2452.3456790123455,Tb927_11_v5.1:3860135..3860711:f,False
2201,Tb927_11_v5.1,3867267,3867892,NA_peak_4386,3867820,3867958,Tb927.11.14560,+,72,907,41,4,1934,75,6,0.9259259259259259,0.07407407407407407,1790.7407407407406,143.25925925925924,Tb927_11_v5.1:3867820..3867892:f,False
2202,Tb927_11_v5.1,3867901,3868351,NA_peak_4387,3867820,3867958,Tb927.11.14560,+,57,762,41,4,1476,55,9,0.859375,0.140625,1268.4375,207.5625,Tb927_11_v5.1:3867901..3867958:f,False
2203,Tb927_11_v5.1,3873883,3876478,NA_peak_4388,3874500,3874710,Tb927.11.14590,+,210,3636,131,148,16461,665,95,0.875,0.125,14403.375,2057.625,Tb927_11_v5.1:3874500..3874710:f,False
2204,Tb927_11_v5.1,3880736,3883089,NA_peak_4389,3882412,3882433,Tb927.11.14620,+,21,72,3,1,1412,18,0,1.0,0.0,1412.0,0.0,Tb927_11_v5.1:3882412..3882433:f,False
2205,Tb927_11_v5.1,3887081,3887593,NA_peak_4390,3887119,3887311,Tb927.11.14630,-,192,554,10,9,1286,1,0,1.0,0.0,1286.0,0.0,Tb927_11_v5.1:3887119..3887311:r,False
2207,Tb927_11_v5.1,3898480,3899475,NA_peak_4391,3899133,3899432,Tb927.11.14680,-,299,732,66,11,3242,18,208,0.07964601769911504,0.9203539823008849,258.21238938053096,2983.787610619469,Tb927_11_v5.1:3899133..3899432:r,False
2208,Tb927_11_v5.1,3909047,3910142,NA_peak_4393,3909474,3909578,Tb927.11.14700,-,104,4233,190,114,11965,718,18,0.9755434782608695,0.024456521739130488,11672.377717391304,292.6222826086963,Tb927_11_v5.1:3909474..3909578:r,False
2209,Tb927_11_v5.1,3914075,3915180,NA_peak_4394,3914489,3915108,Tb927.11.14730,-,619,203,8,9,2162,3,115,0.025423728813559324,0.9745762711864406,54.96610169491526,2107.0338983050847,Tb927_11_v5.1:3914489..3915108:r,False
2210,Tb927_11_v5.1,3918711,3920712,NA_peak_4396,3920226,3922762,Tb927.11.14750,-,486,876,20,80,18583,100,730,0.12048192771084337,0.8795180722891567,2238.9156626506024,16344.084337349399,Tb927_11_v5.1:3920226..3920712:r,False
2211,Tb927_11_v5.1,3920830,3921421,NA_peak_4397,3920226,3922762,Tb927.11.14750,-,591,160,0,13,509,20,8,0.7142857142857143,0.2857142857142857,363.57142857142856,145.42857142857142,Tb927_11_v5.1:3920830..3921421:r,True
2212,Tb927_11_v5.1,3921637,3922989,NA_peak_4398,3920226,3922762,Tb927.11.14750,-,1125,219,10,5,1219,12,72,0.14285714285714285,0.8571428571428572,174.14285714285714,1044.857142857143,Tb927_11_v5.1:3921637..3922762:r,False
2213,Tb927_11_v5.1,3928905,3929264,NA_peak_4399,3929196,3929890,Tb927.11.14780,-,68,25,0,3,78,3,6,0.3333333333333333,0.6666666666666667,26.0,52.00000000000001,Tb927_11_v5.1:3929196..3929264:r,False
2215,Tb927_11_v5.1,3939548,3941883,NA_peak_4400,3941511,3942111,Tb927.11.14840,-,372,1894,40,45,8413,129,201,0.39090909090909093,0.6090909090909091,3288.718181818182,5124.281818181818,Tb927_11_v5.1:3941511..3941883:r,False
2216,Tb927_11_v5.1,3949053,3949784,NA_peak_4401,3949043,3949221,Tb927.11.14870,-,168,500,15,22,1382,7,74,0.08641975308641975,0.9135802469135803,119.43209876543209,1262.567901234568,Tb927_11_v5.1:3949053..3949221:r,False
2217,Tb927_11_v5.1,3949874,3950952,NA_peak_4402,3950399,3951223,Tb927.11.14880,-,553,1041,29,127,12814,98,620,0.13649025069637882,0.8635097493036212,1748.9860724233981,11065.013927576603,Tb927_11_v5.1:3950399..3950952:r,False
2218,Tb927_11_v5.1,3976868,3977872,NA_peak_4403,3976812,3978188,Tb927.11.14950,-,1004,477,8,39,21177,23,1465,0.015456989247311828,0.9845430107526881,327.33266129032256,20849.667338709678,Tb927_11_v5.1:3976868..3977872:r,True
2219,Tb927_11_v5.1,3981191,3983509,NA_peak_4404,3982194,3982738,Tb927.11.14970,-,544,285,8,10,2591,81,89,0.4764705882352941,0.5235294117647059,1234.535294117647,1356.464705882353,Tb927_11_v5.1:3982194..3982738:r,False
2220,Tb927_11_v5.1,3989416,3990220,NA_peak_4405,3990165,3990269,Tb927.11.14995,-,55,2683,118,68,24414,6,805,0.007398273736128237,0.9926017262638718,180.62145499383476,24233.378545006166,Tb927_11_v5.1:3990165..3990220:r,False
2221,Tb927_11_v5.1,3992655,3994752,NA_peak_4406,3992845,3994264,Tb927.11.15010,-,1419,1998,163,111,45970,1943,188,0.9117785077428437,0.08822149225715625,41914.458000938524,4055.541999061473,Tb927_11_v5.1:3992845..3994264:r,False
2222,Tb927_11_v5.1,3996879,3998343,NA_peak_4407,3997609,3998985,Tb927.11.15030,-,734,1056,30,21,10521,72,389,0.1561822125813449,0.8438177874186551,1643.1930585683297,8877.80694143167,Tb927_11_v5.1:3997609..3998343:r,False
2224,Tb927_11_v5.1,4009255,4010518,NA_peak_4408,4010396,4010560,Tb927.11.15090,-,122,1039,10,80,4258,220,14,0.9401709401709402,0.05982905982905984,4003.2478632478633,254.7521367521368,Tb927_11_v5.1:4010396..4010518:r,False
2225,Tb927_11_v5.1,4016813,4017660,NA_peak_4410,4016866,4017870,Tb927.11.15110,-,794,24,1,1,456,24,6,0.8,0.19999999999999996,364.8,91.19999999999997,Tb927_11_v5.1:4016866..4017660:r,False
2226,Tb927_11_v5.1,4026753,4028403,NA_peak_4411,4027823,4028317,Tb927.11.15150,-,494,1447,78,16,7785,49,349,0.12311557788944724,0.8768844221105527,958.4547738693468,6826.545226130653,Tb927_11_v5.1:4027823..4028317:r,False
2227,Tb927_11_v5.1,4030100,4031095,NA_peak_4412,4029705,4032425,Tb927.11.15160,-,995,60,6,2,1170,81,10,0.8901098901098901,0.10989010989010994,1041.4285714285713,128.57142857142864,Tb927_11_v5.1:4030100..4031095:r,True
2229,Tb927_11_v5.1,4055351,4056732,NA_peak_4413,4056613,4056847,Tb927.11.15310,-,119,175,1,6,1344,6,49,0.10909090909090909,0.8909090909090909,146.61818181818182,1197.381818181818,Tb927_11_v5.1:4056613..4056732:r,False
2230,Tb927_11_v5.1,4058902,4060305,NA_peak_4414,4059462,4060758,Tb927.11.15320,-,843,1392,58,3,5953,215,11,0.9513274336283186,0.04867256637168138,5663.2522123893805,289.74778761061924,Tb927_11_v5.1:4059462..4060305:r,False
2231,Tb927_11_v5.1,4077999,4079164,NA_peak_4415,4078466,4078600,Tb927.11.15375,-,134,3584,83,131,17614,16,885,0.017758046614872364,0.9822419533851277,312.7902330743618,17301.20976692564,Tb927_11_v5.1:4078466..4078600:r,False
2232,Tb927_11_v5.1,4125865,4126949,NA_peak_4417,4125904,4126063,Tb927.11.15540,-,159,158,5,7,1767,12,104,0.10344827586206896,0.896551724137931,182.79310344827587,1584.2068965517242,Tb927_11_v5.1:4125904..4126063:r,False
2233,Tb927_11_v5.1,4139798,4140491,NA_peak_4421,4139955,4140317,Tb927.11.15610,-,362,1137,4,105,2919,2,319,0.006230529595015576,0.9937694704049844,18.186915887850468,2900.8130841121497,Tb927_11_v5.1:4139955..4140317:r,False
2234,Tb927_11_v5.1,4186453,4186796,NA_peak_4422,4185972,4186660,Tb927.11.15820,-,207,12,0,0,176,0,0,,,,,Tb927_11_v5.1:4186453..4186660:r,False
2235,Tb927_11_v5.1,4196098,4197226,NA_peak_4426,4196613,4196680,Tb927.11.15850,-,67,6981,158,223,25344,57,1547,0.035536159600997506,0.9644638403990025,900.6284289276808,24443.37157107232,Tb927_11_v5.1:4196613..4196680:r,False
2236,Tb927_11_v5.1,4202708,4203409,NA_peak_4427,4203216,4204324,Tb927.11.15870,-,193,8874,287,300,20637,145,1388,0.09458577951728636,0.9054142204827136,1951.9667318982385,18685.03326810176,Tb927_11_v5.1:4203216..4203409:r,False
2237,Tb927_11_v5.1,4211116,4211747,NA_peak_4428,4210434,4211909,Tb927.11.15910,-,631,552,6,0,2738,17,12,0.5862068965517241,0.4137931034482759,1605.0344827586205,1132.9655172413795,Tb927_11_v5.1:4211116..4211747:r,True
2238,Tb927_11_v5.1,4225756,4226726,NA_peak_4429,4225823,4226425,Tb927.11.15970,-,602,654,7,45,1681,80,5,0.9411764705882353,0.05882352941176472,1582.1176470588234,98.88235294117649,Tb927_11_v5.1:4225823..4226425:r,False
2239,Tb927_11_v5.1,4230317,4231585,NA_peak_4430,4230375,4231352,Tb927.11.15980,-,977,1190,43,26,3709,103,74,0.5819209039548022,0.4180790960451978,2158.3446327683614,1550.6553672316386,Tb927_11_v5.1:4230375..4231352:r,False
2240,Tb927_11_v5.1,4237169,4239039,NA_peak_4431,4238394,4239212,Tb927.11.16010,-,645,5814,157,214,30909,96,1253,0.07116382505559674,0.9288361749444033,2199.6026686434393,28709.397331356562,Tb927_11_v5.1:4238394..4239039:r,False
2241,Tb927_11_v5.1,4243197,4244220,NA_peak_4432,4243200,4243477,Tb927.11.16020,-,277,2775,214,16,17149,945,1,0.9989429175475687,0.0010570824524313016,17130.872093023256,18.12790697674439,Tb927_11_v5.1:4243200..4243477:r,False
2242,Tb927_11_v5.1,4253031,4254239,NA_peak_4433,4253791,4254069,Tb927.11.16070,-,278,5443,111,243,27899,7,1268,0.005490196078431373,0.9945098039215686,153.17098039215688,27745.82901960784,Tb927_11_v5.1:4253791..4254069:r,False
2243,Tb927_11_v5.1,4256183,4257598,NA_peak_4434,4256887,4258256,Tb927.11.16090,-,711,292,4,5,4604,29,206,0.12340425531914893,0.8765957446808511,568.1531914893617,4035.8468085106383,Tb927_11_v5.1:4256887..4257598:r,False
2245,Tb927_11_v5.1,4275231,4278703,NA_peak_4436,4278014,4278043,Tb927.11.16160,-,29,33,0,6,1289,9,6,0.6,0.4,773.4,515.6,Tb927_11_v5.1:4278014..4278043:r,False
2246,Tb927_11_v5.1,4282974,4284396,NA_peak_4437,4284097,4285236,Tb927.11.16180,+,299,801,15,80,5442,219,16,0.9319148936170213,0.06808510638297871,5071.4808510638295,370.51914893617015,Tb927_11_v5.1:4284097..4284396:f,False
2248,Tb927_11_v5.1,4292915,4294312,NA_peak_4438,4294146,4294290,Tb927.11.16230,-,144,1580,54,14,4001,28,115,0.1958041958041958,0.8041958041958042,783.4125874125874,3217.5874125874125,Tb927_11_v5.1:4294146..4294290:r,False
2249,Tb927_11_v5.1,4317170,4317838,NA_peak_4440,4317355,4317516,Tb927.11.16270,-,161,202,22,1,1443,160,2,0.9876543209876543,0.012345679012345734,1425.1851851851852,17.814814814814895,Tb927_11_v5.1:4317355..4317516:r,False
2250,Tb927_11_v5.1,4332161,4335004,NA_peak_4442,4333983,4334422,Tb927.11.16340,-,439,194,6,5,1100,21,31,0.40384615384615385,0.5961538461538461,444.2307692307692,655.7692307692307,Tb927_11_v5.1:4333983..4334422:r,False
2251,Tb927_11_v5.1,4337753,4338101,NA_peak_4443,4338074,4339323,Tb927.11.16350,-,27,5,0,0,25,0,2,0.0,1.0,0.0,25.0,Tb927_11_v5.1:4338074..4338101:r,False
2252,Tb927_11_v5.1,4347266,4348865,NA_peak_4445,4347490,4347648,Tb927.11.16380,-,158,10664,204,405,66129,59,2000,0.028654686741136474,0.9713453132588635,1894.905779504614,64234.09422049539,Tb927_11_v5.1:4347490..4347648:r,False
2253,Tb927_11_v5.1,4352544,4353379,NA_peak_4446,4353248,4353306,Tb927.11.16410,-,58,16,1,0,614,13,39,0.25,0.75,153.5,460.5,Tb927_11_v5.1:4353248..4353306:r,False
2254,Tb927_11_v5.1,4357347,4357757,NA_peak_4447,4357594,4357793,Tb927.11.16440,-,163,31,1,2,70,0,5,0.0,1.0,0.0,70.0,Tb927_11_v5.1:4357594..4357757:r,False
2255,Tb927_11_v5.1,4362661,4363699,NA_peak_4448,4362180,4365400,Tb927.11.16470,-,1038,1792,160,13,11134,52,745,0.06524466750313676,0.9347553324968633,726.4341279799247,10407.565872020075,Tb927_11_v5.1:4362661..4363699:r,True
2256,Tb927_11_v5.1,4389848,4390189,NA_peak_4450,4386491,4395447,Tb927.11.16550,-,341,261,9,1,583,12,2,0.8571428571428571,0.1428571428571429,499.71428571428567,83.28571428571432,Tb927_11_v5.1:4389848..4390189:r,True
2257,Tb927_11_v5.1,4392147,4393101,NA_peak_4451,4386491,4395447,Tb927.11.16550,-,954,47,0,1,370,5,14,0.2631578947368421,0.736842105263158,97.36842105263158,272.63157894736844,Tb927_11_v5.1:4392147..4393101:r,True
2259,Tb927_11_v5.1,4402888,4403731,NA_peak_4452,4403441,4403541,Tb927.11.16580,-,100,143,2,9,647,7,38,0.15555555555555556,0.8444444444444444,100.64444444444445,546.3555555555555,Tb927_11_v5.1:4403441..4403541:r,False
2260,Tb927_11_v5.1,4408119,4409068,NA_peak_4454,4408608,4408965,Tb927.11.16610,-,357,1300,99,7,3411,145,99,0.5942622950819673,0.40573770491803274,2027.0286885245903,1383.9713114754097,Tb927_11_v5.1:4408608..4408965:r,False
2261,Tb927_11_v5.1,4411446,4412286,NA_peak_4455,4410969,4412130,Tb927.11.16615,-,684,639,27,16,1724,82,8,0.9111111111111111,0.0888888888888889,1570.7555555555555,153.24444444444447,Tb927_11_v5.1:4411446..4412130:r,False
2262,Tb927_11_v5.1,4412770,4413451,NA_peak_4457,4412701,4412870,Tb927.11.16620,-,100,447,15,7,1484,56,19,0.7466666666666667,0.2533333333333333,1108.0533333333333,375.9466666666666,Tb927_11_v5.1:4412770..4412870:r,False
2263,Tb927_11_v5.1,4431701,4432950,NA_peak_4458,4432818,4433079,Tb927.11.16670,-,132,6,0,0,355,0,18,0.0,1.0,0.0,355.0,Tb927_11_v5.1:4432818..4432950:r,False
2264,Tb927_11_v5.1,4434162,4435323,NA_peak_4460,4435186,4435317,Tb927.11.16680,-,131,37,1,0,5161,0,0,,,,,Tb927_11_v5.1:4435186..4435317:r,False
2265,Tb927_11_v5.1,4436533,4437864,NA_peak_4461,4437519,4437757,Tb927.11.16690,-,238,2628,70,115,8437,27,262,0.09342560553633218,0.9065743944636678,788.2318339100347,7648.768166089965,Tb927_11_v5.1:4437519..4437757:r,False
2266,Tb927_11_v5.1,4447641,4448773,NA_peak_4462,4445787,4449244,Tb927.11.16720,-,1132,586,9,9,3389,94,10,0.9038461538461539,0.09615384615384615,3063.1346153846152,325.8653846153846,Tb927_11_v5.1:4447641..4448773:r,True
2267,Tb927_11_v5.1,4457102,4458256,NA_peak_4464,4457739,4458568,Tb927.11.16760,-,517,3122,191,47,13081,222,672,0.2483221476510067,0.7516778523489933,3248.3020134228186,9832.697986577181,Tb927_11_v5.1:4457739..4458256:r,False
2268,Tb927_11_v5.1,4459984,4461978,NA_peak_4465,4460988,4461952,Tb927.11.16770,-,964,1215,27,24,9400,48,549,0.08040201005025126,0.9195979899497487,755.7788944723618,8644.221105527638,Tb927_11_v5.1:4460988..4461952:r,False
2269,Tb927_11_v5.1,4462628,4464353,NA_peak_4466,4463126,4465366,Tb927.11.16780,-,1227,499,16,17,5544,247,18,0.9320754716981132,0.06792452830188678,5167.42641509434,376.5735849056603,Tb927_11_v5.1:4463126..4464353:r,False
2270,Tb927_11_v5.1,4469643,4470922,NA_peak_4467,4470392,4470511,Tb927.11.16800,-,119,2618,3,121,6303,5,266,0.01845018450184502,0.981549815498155,116.29151291512915,6186.708487084871,Tb927_11_v5.1:4470392..4470511:r,False
2271,Tb927_11_v5.1,4475522,4477643,NA_peak_4468,4476616,4480041,Tb927.11.16820,-,1027,834,15,19,8796,47,303,0.13428571428571429,0.8657142857142857,1181.1771428571428,7614.822857142856,Tb927_11_v5.1:4476616..4477643:r,False
