,Chromosome,Peak_Start,Peak_End,Peak_Name,UTR_Start,UTR_End,UTR_Gene_ID,UTR_Strand,UTR_Peak_overlap,Control_total,Control_F,Control_R,Treatment_total,Treatment_F,Treatment_R,Treatment_fraction_F,Treatment_fraction_R,Treatment_total_corrected_F,Treatment_total_corrected_R,download_seq,is_fully_contained
1927,Tb927_11_v5.1,1168522,1168894,NA_peak_6867,1168142,1168669,Tb927.11.3990,+,147,9,0,0,46,1,6,0.14285714285714285,0.8571428571428572,6.571428571428571,39.42857142857143,Tb927_11_v5.1:1168522..1168669:f,False
1928,Tb927_11_v5.1,1184778,1185866,NA_peak_6869,1183407,1185035,Tb927.11.4030,+,257,1573,152,64,12519,11,374,0.02857142857142857,0.9714285714285714,357.68571428571425,12161.314285714285,Tb927_11_v5.1:1184778..1185035:f,False
1929,Tb927_11_v5.1,1194189,1195561,NA_peak_6871,1194723,1195382,Tb927.11.4060,+,659,826,41,18,5521,164,218,0.4293193717277487,0.5706806282722513,2370.2722513089006,3150.7277486910994,Tb927_11_v5.1:1194723..1195382:f,False
1930,Tb927_11_v5.1,1198386,1198733,NA_peak_6873,1198334,1198573,Tb927.11.4080,+,187,173,16,0,680,45,8,0.8490566037735849,0.15094339622641506,577.3584905660377,102.64150943396224,Tb927_11_v5.1:1198386..1198573:f,False
1931,Tb927_11_v5.1,1201562,1203219,NA_peak_6876,1202224,1202433,Tb927.11.4100,+,209,605,10,12,4911,61,153,0.2850467289719626,0.7149532710280374,1399.8644859813082,3511.1355140186915,Tb927_11_v5.1:1202224..1202433:f,False
1932,Tb927_11_v5.1,1210569,1211604,NA_peak_6877,1210488,1210737,Tb927.11.4150,-,168,2235,47,180,34777,894,1714,0.3427914110429448,0.6572085889570551,11921.256901840492,22855.743098159506,Tb927_11_v5.1:1210569..1210737:r,False
1933,Tb927_11_v5.1,1216287,1217565,NA_peak_6879,1217368,1217813,Tb927.11.4170,-,197,467,7,14,3476,87,100,0.46524064171123,0.53475935828877,1617.1764705882354,1858.8235294117644,Tb927_11_v5.1:1217368..1217565:r,False
1934,Tb927_11_v5.1,1233828,1236117,NA_peak_6880,1235128,1235356,Tb927.11.4220,-,228,3780,76,52,18352,376,249,0.6016,0.3984,11040.5632,7311.4367999999995,Tb927_11_v5.1:1235128..1235356:r,False
1935,Tb927_11_v5.1,1244510,1245506,NA_peak_6882,1244602,1244687,Tb927.11.4270,-,85,2241,81,41,13300,507,324,0.6101083032490975,0.3898916967509025,8114.440433212996,5185.559566787004,Tb927_11_v5.1:1244602..1244687:r,False
1936,Tb927_11_v5.1,1252891,1253539,NA_peak_6884,1252609,1253082,Tb927.11.4290,-,191,3556,267,61,13712,893,41,0.9561027837259101,0.043897216274089934,13110.08137044968,601.9186295503212,Tb927_11_v5.1:1252891..1253082:r,False
1937,Tb927_11_v5.1,1261962,1263667,NA_peak_6886,1261485,1262055,Tb927.11.4350,-,93,4235,160,106,22834,451,318,0.5864759427828349,0.4135240572171651,13391.591677503251,9442.408322496749,Tb927_11_v5.1:1261962..1262055:r,False
1938,Tb927_11_v5.1,1264827,1265803,NA_peak_6887,1264091,1264912,Tb927.11.4360,-,85,3276,134,194,20123,1046,11,0.9895931882686849,0.01040681173131508,19913.583727530746,209.41627246925336,Tb927_11_v5.1:1264827..1264912:r,False
1939,Tb927_11_v5.1,1278263,1279625,NA_peak_6889,1278742,1280597,Tb927.11.4420,-,883,350,5,6,4244,186,9,0.9538461538461539,0.0461538461538461,4048.123076923077,195.87692307692285,Tb927_11_v5.1:1278742..1279625:r,False
1940,Tb927_11_v5.1,1292749,1293535,NA_peak_6890,1293265,1293467,Tb927.11.4460,+,202,14,1,0,87,0,6,0.0,1.0,0.0,87.0,Tb927_11_v5.1:1293265..1293467:f,False
1941,Tb927_11_v5.1,1301473,1302522,NA_peak_6892,1301488,1301667,Tb927.11.4490,+,179,620,15,13,3977,108,139,0.43724696356275305,0.562753036437247,1738.931174089069,2238.068825910931,Tb927_11_v5.1:1301488..1301667:f,False
1942,Tb927_11_v5.1,1317536,1318564,NA_peak_6894,1318246,1318824,Tb927.11.4540,+,318,433,17,12,2532,104,55,0.6540880503144654,0.3459119496855346,1656.1509433962262,875.8490566037736,Tb927_11_v5.1:1318246..1318564:f,False
1943,Tb927_11_v5.1,1321696,1323392,NA_peak_6895,1321593,1322342,Tb927.11.4560,+,646,2677,42,134,13918,398,210,0.6546052631578947,0.3453947368421053,9110.796052631578,4807.203947368422,Tb927_11_v5.1:1321696..1322342:f,False
1945,Tb927_11_v5.1,1338217,1339357,NA_peak_6896,1339069,1339378,Tb927.11.4640,+,288,2127,15,142,34361,148,1678,0.08105147864184009,0.9189485213581599,2785.0098576122673,31575.99014238773,Tb927_11_v5.1:1339069..1339357:f,False
1946,Tb927_11_v5.1,1343305,1345304,NA_peak_6897,1344113,1344462,Tb927.11.4650,+,349,882,38,44,8704,83,363,0.1860986547085202,0.8139013452914798,1619.8026905829597,7084.197309417041,Tb927_11_v5.1:1344113..1344462:f,False
1947,Tb927_11_v5.1,1350291,1352750,NA_peak_6898,1350744,1351093,Tb927.11.4680,+,349,5426,84,164,36425,617,590,0.5111847555923777,0.48881524440762225,18619.90472245236,17805.09527754764,Tb927_11_v5.1:1350744..1351093:f,False
1948,Tb927_11_v5.1,1356008,1357716,NA_peak_6899,1356610,1356679,Tb927.11.4690,+,69,815,20,86,8591,68,320,0.17525773195876287,0.8247422680412371,1505.639175257732,7085.360824742268,Tb927_11_v5.1:1356610..1356679:f,False
1949,Tb927_11_v5.1,1359173,1359849,NA_peak_6900,1359464,1359627,Tb927.11.4710,+,163,174,7,8,717,19,26,0.4222222222222222,0.5777777777777777,302.73333333333335,414.26666666666665,Tb927_11_v5.1:1359464..1359627:f,False
1950,Tb927_11_v5.1,1363582,1363978,NA_peak_6901,1363702,1364063,Tb927.11.4740,+,276,229,3,3,1738,4,101,0.0380952380952381,0.9619047619047619,66.20952380952382,1671.7904761904763,Tb927_11_v5.1:1363702..1363978:f,False
1951,Tb927_11_v5.1,1367137,1368099,NA_peak_6902,1367308,1367997,Tb927.11.4760,+,689,130,3,1,2248,80,21,0.7920792079207921,0.20792079207920788,1780.5940594059407,467.4059405940593,Tb927_11_v5.1:1367308..1367997:f,False
1952,Tb927_11_v5.1,1388844,1389658,NA_peak_6910,1389171,1389340,Tb927.11.4830,+,169,123,3,3,524,11,11,0.5,0.5,262.0,262.0,Tb927_11_v5.1:1389171..1389340:f,False
1953,Tb927_11_v5.1,1401762,1402144,NA_peak_6912,1402010,1402637,Tb927.11.4900,+,134,208,14,0,1016,38,17,0.6909090909090909,0.3090909090909091,701.9636363636364,314.0363636363636,Tb927_11_v5.1:1402010..1402144:f,False
1954,Tb927_11_v5.1,1405874,1406550,NA_peak_6913,1406475,1406749,Tb927.11.4920,+,75,128,1,1,503,0,10,0.0,1.0,0.0,503.0,Tb927_11_v5.1:1406475..1406550:f,False
1955,Tb927_11_v5.1,1420756,1421312,NA_peak_6919,1420933,1421104,Tb927.11.4980,+,171,7,0,0,823,0,0,,,,,Tb927_11_v5.1:1420933..1421104:f,False
1956,Tb927_11_v5.1,1430624,1432150,NA_peak_6921,1430164,1431075,Tb927.11.5010,+,451,1627,39,27,7698,198,132,0.6,0.4,4618.8,3079.2000000000003,Tb927_11_v5.1:1430624..1431075:f,False
1957,Tb927_11_v5.1,1460082,1461065,NA_peak_6925,1460532,1461121,Tb927.11.5100,+,533,6547,268,5,37169,1692,9,0.9947089947089947,0.005291005291005346,36972.33862433862,196.66137566137772,Tb927_11_v5.1:1460532..1461065:f,False
1958,Tb927_11_v5.1,1467219,1468748,NA_peak_6927,1468139,1468374,Tb927.11.5130,+,235,4690,171,57,24096,841,231,0.7845149253731343,0.21548507462686572,18903.671641791043,5192.328358208956,Tb927_11_v5.1:1468139..1468374:f,False
1959,Tb927_11_v5.1,1485623,1485982,NA_peak_6931,1485499,1485681,Tb927.11.5200,+,58,15,1,0,79,1,1,0.5,0.5,39.5,39.5,Tb927_11_v5.1:1485623..1485681:f,False
1960,Tb927_11_v5.1,1499027,1499563,NA_peak_6935,1499497,1500166,Tb927.11.5250,+,66,172,19,6,2094,213,24,0.8987341772151899,0.10126582278481011,1881.9493670886077,212.05063291139237,Tb927_11_v5.1:1499497..1499563:f,False
1961,Tb927_11_v5.1,1499572,1500054,NA_peak_6936,1499497,1500166,Tb927.11.5250,+,482,240,1,5,2570,1,137,0.007246376811594203,0.9927536231884058,18.6231884057971,2551.376811594203,Tb927_11_v5.1:1499572..1500054:f,True
1962,Tb927_11_v5.1,1502652,1503898,NA_peak_6937,1503527,1504336,Tb927.11.5260,+,371,664,16,11,5154,131,69,0.655,0.345,3375.8700000000003,1778.1299999999999,Tb927_11_v5.1:1503527..1503898:f,False
1963,Tb927_11_v5.1,1512970,1513335,NA_peak_6938,1512416,1513745,Tb927.11.5300,+,365,269,9,8,1034,10,49,0.1694915254237288,0.8305084745762712,175.25423728813558,858.7457627118644,Tb927_11_v5.1:1512970..1513335:f,True
1964,Tb927_11_v5.1,1525908,1529578,NA_peak_6939,1525953,1527517,Tb927.11.5350,+,1564,6682,47,352,64584,89,2701,0.03189964157706093,0.9681003584229391,2060.2064516129035,62523.7935483871,Tb927_11_v5.1:1525953..1527517:f,False
1966,Tb927_11_v5.1,1539766,1541241,NA_peak_6941,1539901,1541160,Tb927.11.5410,+,1259,432,13,24,3660,41,109,0.2733333333333333,0.7266666666666667,1000.4,2659.6,Tb927_11_v5.1:1539901..1541160:f,False
1967,Tb927_11_v5.1,1548414,1550100,NA_peak_6944,1548608,1549792,Tb927.11.5440,+,1184,523,7,16,4448,17,214,0.0735930735930736,0.9264069264069263,327.3419913419914,4120.658008658009,Tb927_11_v5.1:1548608..1549792:f,False
1968,Tb927_11_v5.1,1562443,1563229,NA_peak_6946,1562321,1562533,Tb927.11.5490,+,90,227,2,7,2755,32,88,0.26666666666666666,0.7333333333333334,734.6666666666666,2020.3333333333335,Tb927_11_v5.1:1562443..1562533:f,False
1969,Tb927_11_v5.1,1567443,1568137,NA_peak_6947,1568091,1568669,Tb927.11.5520,+,46,1707,22,171,8309,23,716,0.03112313937753721,0.9688768606224628,258.6021650879567,8050.397834912043,Tb927_11_v5.1:1568091..1568137:f,False
1970,Tb927_11_v5.1,1569712,1571713,NA_peak_6948,1569850,1569946,Tb927.11.5530,+,96,4795,214,102,32062,480,873,0.35476718403547675,0.6452328159645233,11374.545454545456,20687.454545454548,Tb927_11_v5.1:1569850..1569946:f,False
1972,Tb927_11_v5.1,1573106,1575030,NA_peak_6949,1574474,1575056,Tb927.11.5550,+,556,2296,46,57,11401,343,91,0.7903225806451613,0.20967741935483875,9010.467741935483,2390.5322580645166,Tb927_11_v5.1:1574474..1575030:f,False
1973,Tb927_11_v5.1,1577572,1579061,NA_peak_6950,1577545,1577936,Tb927.11.5560,+,364,59,0,3,835,15,24,0.38461538461538464,0.6153846153846154,321.1538461538462,513.8461538461539,Tb927_11_v5.1:1577572..1577936:f,False
1974,Tb927_11_v5.1,1582186,1583043,NA_peak_6951,1582558,1582637,Tb927.11.5580,+,79,1120,104,19,15004,1105,146,0.8832933653077538,0.11670663469224618,13252.933653077538,1751.0663469224617,Tb927_11_v5.1:1582558..1582637:f,False
1975,Tb927_11_v5.1,1586616,1587442,NA_peak_6952,1586035,1587117,Tb927.11.5600,+,501,1973,2,200,9563,2,721,0.0027662517289073307,0.9972337482710927,26.453665283540804,9536.546334716459,Tb927_11_v5.1:1586616..1587117:f,False
1976,Tb927_11_v5.1,1608035,1609068,NA_peak_6954,1608113,1608512,Tb927.11.5690,+,399,127,6,7,1587,85,5,0.9444444444444444,0.05555555555555558,1498.8333333333333,88.1666666666667,Tb927_11_v5.1:1608113..1608512:f,False
1977,Tb927_11_v5.1,1627683,1628057,NA_peak_6956,1627476,1628445,Tb927.11.5740,+,374,380,7,6,1439,12,21,0.36363636363636365,0.6363636363636364,523.2727272727273,915.7272727272727,Tb927_11_v5.1:1627683..1628057:f,True
1978,Tb927_11_v5.1,1638878,1640768,NA_peak_6959,1640194,1640705,Tb927.11.5770,+,511,1182,14,58,30010,247,992,0.1993543179983858,0.8006456820016142,5982.623083131558,24027.376916868445,Tb927_11_v5.1:1640194..1640705:f,False
1979,Tb927_11_v5.1,1644728,1645841,NA_peak_6960,1644712,1644791,Tb927.11.5780,+,63,4599,19,261,18915,27,902,0.02906350914962325,0.9709364908503767,549.7362755651237,18365.263724434877,Tb927_11_v5.1:1644728..1644791:f,False
1980,Tb927_11_v5.1,1658148,1659170,NA_peak_6963,1658418,1659460,Tb927.11.5850,+,752,9,0,0,177,0,6,0.0,1.0,0.0,177.0,Tb927_11_v5.1:1658418..1659170:f,False
1981,Tb927_11_v5.1,1666535,1667466,NA_peak_6964,1666745,1667468,Tb927.11.5870,+,721,2020,147,5,12781,788,17,0.9788819875776398,0.02111801242236022,12511.090683229813,269.90931677018597,Tb927_11_v5.1:1666745..1667466:f,False
1982,Tb927_11_v5.1,1670971,1671870,NA_peak_6966,1671699,1671834,Tb927.11.5890,+,135,148,6,4,1855,29,31,0.48333333333333334,0.5166666666666666,896.5833333333334,958.4166666666665,Tb927_11_v5.1:1671699..1671834:f,False
1983,Tb927_11_v5.1,1692700,1693616,NA_peak_6972,1692826,1693645,Tb927.11.5970,-,790,184,4,7,1780,28,41,0.4057971014492754,0.5942028985507246,722.3188405797102,1057.6811594202898,Tb927_11_v5.1:1692826..1693616:r,False
1984,Tb927_11_v5.1,1696732,1698784,NA_peak_6973,1697523,1697925,Tb927.11.5990,-,402,5567,134,146,25923,536,251,0.6810673443456162,0.3189326556543838,17655.308767471408,8267.69123252859,Tb927_11_v5.1:1697523..1697925:r,False
1985,Tb927_11_v5.1,1699941,1700955,NA_peak_6974,1699928,1699987,Tb927.11.6000,-,46,8222,340,356,51464,395,1694,0.1890856869315462,0.8109143130684537,9731.105792245095,41732.8942077549,Tb927_11_v5.1:1699941..1699987:r,False
1986,Tb927_11_v5.1,1713837,1714195,NA_peak_6976,1713786,1714031,Tb927.11.6060,-,194,1178,101,7,3985,34,212,0.13821138211382114,0.8617886178861789,550.7723577235772,3434.227642276423,Tb927_11_v5.1:1713837..1714031:r,False
1987,Tb927_11_v5.1,1730293,1730656,NA_peak_6978,1729071,1730560,Tb927.11.6130,-,267,490,20,40,2005,122,43,0.7393939393939394,0.2606060606060606,1482.4848484848485,522.5151515151515,Tb927_11_v5.1:1730293..1730560:r,False
1988,Tb927_11_v5.1,1744487,1746444,NA_peak_6979,1744669,1746175,Tb927.11.6210,-,1506,1396,17,40,17686,163,401,0.28900709219858156,0.7109929078014184,5111.379432624113,12574.620567375887,Tb927_11_v5.1:1744669..1746175:r,False
1989,Tb927_11_v5.1,1753060,1754027,NA_peak_6980,1751896,1753965,Tb927.11.6230,-,905,246,13,5,3078,259,3,0.9885496183206107,0.011450381679389277,3042.7557251908397,35.244274809160196,Tb927_11_v5.1:1753060..1753965:r,False
1990,Tb927_11_v5.1,1761665,1761966,NA_peak_6982,1761549,1762458,Tb927.11.6260,-,301,736,1,0,2571,2,0,1.0,0.0,2571.0,0.0,Tb927_11_v5.1:1761665..1761966:r,True
1991,Tb927_11_v5.1,1764715,1766628,NA_peak_6984,1765003,1765461,Tb927.11.6270,-,458,2169,51,54,18190,142,554,0.20402298850574713,0.7959770114942528,3711.1781609195405,14478.82183908046,Tb927_11_v5.1:1765003..1765461:r,False
1993,Tb927_11_v5.1,1783281,1785050,NA_peak_6989,1784983,1785112,Tb927.11.6350,-,67,1145,25,24,5297,130,35,0.7878787878787878,0.21212121212121215,4173.393939393939,1123.6060606060607,Tb927_11_v5.1:1784983..1785050:r,False
1994,Tb927_11_v5.1,1824656,1825701,NA_peak_6991,1825127,1825896,Tb927.11.6460,-,574,34,1,1,306,7,2,0.7777777777777778,0.2222222222222222,238.0,68.0,Tb927_11_v5.1:1825127..1825701:r,False
1995,Tb927_11_v5.1,1829728,1831630,NA_peak_6993,1829950,1830901,Tb927.11.6480,-,951,5316,244,26,61948,1524,141,0.9153153153153153,0.08468468468468471,56701.953153153154,5246.046846846848,Tb927_11_v5.1:1829950..1830901:r,False
1996,Tb927_11_v5.1,1835066,1835901,NA_peak_6994,1835291,1835557,Tb927.11.6520,-,266,1634,81,77,9614,568,93,0.859304084720121,0.140695915279879,8261.349470499243,1352.6505295007569,Tb927_11_v5.1:1835291..1835557:r,False
1997,Tb927_11_v5.1,1838557,1839330,NA_peak_6995,1838405,1838653,Tb927.11.6540,-,96,406,27,19,2961,121,48,0.7159763313609467,0.28402366863905326,2120.005917159763,840.9940828402367,Tb927_11_v5.1:1838557..1838653:r,False
1998,Tb927_11_v5.1,1839895,1842507,NA_peak_6996,1840957,1841601,Tb927.11.6550,-,644,3350,57,87,17204,160,438,0.26755852842809363,0.7324414715719063,4603.076923076923,12600.923076923076,Tb927_11_v5.1:1840957..1841601:r,False
1999,Tb927_11_v5.1,1844381,1844788,NA_peak_6997,1844074,1844424,Tb927.11.6560,-,43,949,23,23,3660,72,77,0.48322147651006714,0.5167785234899329,1768.5906040268458,1891.4093959731545,Tb927_11_v5.1:1844381..1844424:r,False
2000,Tb927_11_v5.1,1852333,1853362,NA_peak_6999,1852358,1853221,Tb927.11.6590,-,863,694,1,3,2798,3,3,0.5,0.5,1399.0,1399.0,Tb927_11_v5.1:1852358..1853221:r,False
2001,Tb927_11_v5.1,1863377,1864629,NA_peak_7000,1861584,1864623,Tb927.11.6600,-,1246,1652,16,96,10409,33,543,0.057291666666666664,0.9427083333333334,596.3489583333333,9812.651041666668,Tb927_11_v5.1:1863377..1864623:r,False
2002,Tb927_11_v5.1,1869525,1870588,NA_peak_7001,1869603,1870429,Tb927.11.6630,-,826,4440,46,249,24408,247,1119,0.1808199121522694,0.8191800878477307,4413.452415812591,19994.54758418741,Tb927_11_v5.1:1869603..1870429:r,False
2003,Tb927_11_v5.1,1889448,1891649,NA_peak_7004,1891616,1891949,Tb927.11.6700,-,33,3552,64,95,24427,338,504,0.4014251781472684,0.5985748218527316,9805.612826603325,14621.387173396675,Tb927_11_v5.1:1891616..1891649:r,False
2004,Tb927_11_v5.1,1903075,1903905,NA_peak_7008,1903567,1903706,Tb927.11.6740,-,139,440,80,3,10710,716,5,0.9930651872399445,0.006934812760055475,10635.728155339806,74.27184466019415,Tb927_11_v5.1:1903567..1903706:r,False
2005,Tb927_11_v5.1,1907050,1908786,NA_peak_7009,1908271,1908781,Tb927.11.6760,-,510,2326,44,125,12663,241,223,0.5193965517241379,0.4806034482758621,6577.118534482758,6085.881465517242,Tb927_11_v5.1:1908271..1908781:r,False
2006,Tb927_11_v5.1,1914316,1915389,NA_peak_7011,1915209,1915588,Tb927.11.6790,-,180,3954,63,95,26589,159,1006,0.13648068669527896,0.863519313304721,3628.8849785407724,22960.115021459227,Tb927_11_v5.1:1915209..1915389:r,False
2007,Tb927_11_v5.1,1920077,1920708,NA_peak_7013,1919627,1920876,Tb927.11.6810,-,631,841,45,8,3734,143,25,0.8511904761904762,0.14880952380952384,3178.345238095238,555.654761904762,Tb927_11_v5.1:1920077..1920708:r,True
2008,Tb927_11_v5.1,1926511,1929811,NA_peak_7016,1929469,1929908,Tb927.11.6840,-,342,1017,29,28,18600,496,321,0.6070991432068543,0.3929008567931457,11292.04406364749,7307.9559363525095,Tb927_11_v5.1:1929469..1929811:r,False
2009,Tb927_11_v5.1,1956681,1957678,NA_peak_7020,1957339,1957688,Tb927.11.6940,-,339,781,25,15,6131,176,87,0.6692015209125475,0.3307984790874525,4102.874524714829,2028.1254752851714,Tb927_11_v5.1:1957339..1957678:r,False
2010,Tb927_11_v5.1,1959468,1960235,NA_peak_7021,1959011,1959750,Tb927.11.6960,-,282,1315,24,51,5671,59,137,0.3010204081632653,0.6989795918367347,1707.0867346938776,3963.913265306123,Tb927_11_v5.1:1959468..1959750:r,False
2011,Tb927_11_v5.1,1960712,1962715,NA_peak_7022,1961583,1961992,Tb927.11.6970,-,409,781,14,20,5894,109,70,0.6089385474860335,0.3910614525139665,3589.0837988826815,2304.9162011173185,Tb927_11_v5.1:1961583..1961992:r,False
2012,Tb927_11_v5.1,1967573,1967960,NA_peak_7023,1965994,1967675,Tb927.11.6990,-,102,112,1,7,949,0,46,0.0,1.0,0.0,949.0,Tb927_11_v5.1:1967573..1967675:r,False
2013,Tb927_11_v5.1,1978087,1978864,NA_peak_7024,1978549,1978760,Tb927.11.7030,-,211,58,0,2,508,16,0,1.0,0.0,508.0,0.0,Tb927_11_v5.1:1978549..1978760:r,False
2014,Tb927_11_v5.1,1997657,1998851,NA_peak_7025,1997612,1997771,Tb927.11.7130,-,114,7734,218,273,49602,1623,769,0.6785117056856187,0.3214882943143813,33655.53762541806,15946.46237458194,Tb927_11_v5.1:1997657..1997771:r,False
2015,Tb927_11_v5.1,2029706,2031105,NA_peak_7028,2030392,2030441,Tb927.11.7214,+,49,253,16,4,3213,108,78,0.5806451612903226,0.4193548387096774,1865.6129032258066,1347.3870967741934,Tb927_11_v5.1:2030392..2030441:f,False
2017,Tb927_11_v5.1,2032735,2033167,NA_peak_7029,2032723,2032828,Tb927.11.7216,+,93,2,0,0,61,1,3,0.25,0.75,15.25,45.75,Tb927_11_v5.1:2032735..2032828:f,False
2018,Tb927_11_v5.1,2046264,2046684,NA_peak_7033,2046595,2046824,Tb927.11.7230,+,89,259,7,40,1500,54,30,0.6428571428571429,0.3571428571428571,964.2857142857143,535.7142857142857,Tb927_11_v5.1:2046595..2046684:f,False
2019,Tb927_11_v5.1,2049216,2049827,NA_peak_7034,2049338,2049507,Tb927.11.7240,+,169,11,0,1,123,0,5,0.0,1.0,0.0,123.0,Tb927_11_v5.1:2049338..2049507:f,False
2020,Tb927_11_v5.1,2080079,2080603,NA_peak_7036,2079692,2081399,Tb927.11.7380,+,524,139,2,4,882,5,46,0.09803921568627451,0.9019607843137255,86.47058823529412,795.5294117647059,Tb927_11_v5.1:2080079..2080603:f,True
2021,Tb927_11_v5.1,2089830,2090602,NA_peak_7039,2089829,2090628,Tb927.11.7410,+,772,152,5,4,753,13,32,0.28888888888888886,0.7111111111111111,217.5333333333333,535.4666666666667,Tb927_11_v5.1:2089830..2090602:f,True
2022,Tb927_11_v5.1,2095387,2095745,NA_peak_7041,2095639,2096147,Tb927.11.7450,+,106,4,0,0,72,2,3,0.4,0.6,28.8,43.199999999999996,Tb927_11_v5.1:2095639..2095745:f,False
2023,Tb927_11_v5.1,2097389,2099710,NA_peak_7042,2097389,2097920,Tb11.02.5360,+,531,920,30,47,6041,108,107,0.5023255813953489,0.4976744186046511,3034.5488372093027,3006.4511627906973,Tb927_11_v5.1:2097389..2097920:f,False
2025,Tb927_11_v5.1,2101774,2102804,NA_peak_7043,2102423,2102582,Tb11.02.5380,+,159,89,5,0,532,14,16,0.4666666666666667,0.5333333333333333,248.26666666666668,283.73333333333335,Tb927_11_v5.1:2102423..2102582:f,False
2026,Tb927_11_v5.1,2107702,2108515,NA_peak_7044,2107807,2108819,Tb11.02.5400,+,708,144,3,2,688,15,10,0.6,0.4,412.8,275.2,Tb927_11_v5.1:2107807..2108515:f,False
2027,Tb927_11_v5.1,2110496,2110863,NA_peak_7045,2110579,2110780,Tb11.02.5420,-,201,210,0,1,1443,0,0,,,,,Tb927_11_v5.1:2110579..2110780:r,False
2028,Tb927_11_v5.1,2122532,2123691,NA_peak_7046,2123289,2123580,Tb927.11.7490,-,291,3238,171,30,16294,776,74,0.9129411764705883,0.08705882352941174,14875.463529411765,1418.536470588235,Tb927_11_v5.1:2123289..2123580:r,False
2029,Tb927_11_v5.1,2124395,2124764,NA_peak_7047,2124475,2124766,Tb927.11.7500,-,289,774,22,23,3699,83,31,0.7280701754385965,0.27192982456140347,2693.131578947369,1005.8684210526314,Tb927_11_v5.1:2124475..2124764:r,False
2030,Tb927_11_v5.1,2130455,2132393,NA_peak_7048,2130319,2131173,Tb927.11.7530,-,718,4901,79,110,20341,186,360,0.34065934065934067,0.6593406593406593,6929.351648351649,13411.648351648351,Tb927_11_v5.1:2130455..2131173:r,False
2031,Tb927_11_v5.1,2132663,2134309,NA_peak_7049,2133743,2134642,Tb927.11.7540,-,566,7481,209,92,29788,745,181,0.8045356371490281,0.1954643628509719,23965.50755939525,5822.492440604751,Tb927_11_v5.1:2133743..2134309:r,False
2032,Tb927_11_v5.1,2159951,2160355,NA_peak_7053,2160069,2160749,Tb927.11.7630,-,286,470,27,17,2726,112,157,0.4163568773234201,0.5836431226765799,1134.988847583643,1591.011152416357,Tb927_11_v5.1:2160069..2160355:r,False
